P_1_5,P_2_5,P_3_5,P_4_5,P_5_5
3.496613957,2.329262133,2.281861511,3.267963723,3.752406398
3.496613957,2.516870553,2.777219907,2.038197204,1.797734422
3.496613957,3.211247024,3.214208865,3.838453282,4.754119996
3.496613957,3.625344227,3.418633208,4.92394678,5.439907332
3.496613957,2.831761228,2.834705549,2.136600834,2.331971828
3.496613957,3.908520955,3.827195886,3.391595842,3.159282219
3.496613957,3.129627338,3.307249949,2.352824707,2.428868954
3.496613957,3.856481012,3.709962502,4.019767321,2.969314456
3.496613957,3.601447171,3.696654847,3.20237817,3.205666668
3.496613957,5.004409814,4.998081981,4.514722137,4.984336862
3.496613957,3.830047733,4.074985604,4.281637867,4.380183057
3.496613957,3.793789348,3.669634735,4.260936424,4.666615676
3.496613957,3.791802702,3.705060196,3.653109269,4.01599869
3.496613957,3.931065502,4.158051681,3.426150752,3.650322136
3.496613957,2.511850577,2.607865819,3.052440077,3.500868562
3.496613957,1.647168283,1.910659188,-0.889197478,-0.584223768
3.496613957,3.5671584,3.401367701,3.292972436,3.503898153
3.496613957,3.962581976,4.042608204,4.03161588,3.721249229
3.496613957,4.056772363,3.971733016,3.960401377,3.259425211
3.496613957,3.962635073,3.984276702,3.104254514,4.141902528
3.496613957,4.383786927,4.759497021,4.942385542,5.185063188
3.496613957,4.585829136,4.298367239,4.375098036,3.833006219
3.496613957,3.538767256,3.619727127,4.365558912,4.185908563
3.496613957,4.299859353,4.151084396,5.030725525,4.711868105
3.496613957,3.184539778,2.965643859,3.153640505,3.182368709
3.496613957,4.451281836,4.342947736,4.086908416,3.586846161
3.496613957,2.97549325,3.009050368,4.836450729,5.746641512
3.496613957,2.236710338,2.295957468,2.766197085,2.945555242
3.496613957,2.745352427,2.730287514,2.741427812,2.629058902
3.496613957,2.498294112,2.652458218,2.030051876,2.196988743
3.496613957,4.147622414,3.811747909,3.928121513,4.468271804
3.496613957,3.298009605,3.052110075,2.947041403,3.144506368
3.496613957,3.549947,3.481409034,3.913603864,4.316996024
3.496613957,3.98209696,3.75327846,5.411765761,5.055279268
3.496613957,3.907070504,3.771676356,3.924120135,4.597561007
3.496613957,2.463545423,2.380403097,1.898071727,2.010740079
3.496613957,3.357107771,2.97202163,2.965567695,2.374806514
3.496613957,3.474416212,3.561115754,3.640879469,3.313780011
3.496613957,3.703990224,3.554899755,1.829947885,1.382581022
3.496613957,3.537655451,3.382696276,3.779166605,3.408071026
3.496613957,5.282918441,5.058979701,5.062853278,5.273696686
3.496613957,4.248528569,4.079996581,3.883840391,3.621790744
3.496613957,4.675293841,4.756441317,4.464486191,4.143494252
3.496613957,2.080628676,2.538238577,1.307390788,1.631521747
3.496613957,3.17329244,2.911493129,3.674591884,3.23782911
3.496613957,3.728405798,3.680607391,3.493531267,3.828900559
3.496613957,3.709414806,3.829859077,5.075203322,4.883472731
3.496613957,4.239751208,4.124702506,4.799072114,4.969011959
3.496613957,3.616483237,3.608354274,3.107616733,2.536505063
3.496613957,3.363042514,3.356754218,4.306766802,4.272466198
3.496613957,3.589008255,3.278112695,2.869714082,2.615115589
3.496613957,4.406890826,4.328879556,3.786694904,3.766463899
3.496613957,3.420696471,3.241195293,3.031741953,2.562427538
3.496613957,4.006471352,3.772508038,4.742018604,5.030343311
3.496613957,3.337873344,3.392486201,3.009207902,2.318777108
3.496613957,2.30804658,2.204347425,1.884647439,2.159971246
3.496613957,2.276002206,1.890574694,1.659458137,2.532463247
3.496613957,3.184087976,2.578813972,5.204539823,5.571766485
3.496613957,4.414735286,4.491114338,3.418930925,3.42541261
3.496613957,4.030817851,3.744623262,2.987040001,2.577696162
3.496613957,3.140393748,2.797235986,3.149665809,3.469564673
3.496613957,3.559331454,3.214183353,2.76267001,2.139792215
3.496613957,3.086062711,3.002807448,2.858457888,2.503449594
3.496613957,3.053003953,2.936326933,3.067005414,2.244832374
3.496613957,3.747029777,3.794151434,3.994519153,3.778335203
3.496613957,4.516683812,4.638940743,4.719310424,5.302459292
3.496613957,2.941630659,2.90066305,2.112589961,1.743181981
3.496613957,3.089533128,3.241131202,3.668043918,2.692266889
3.496613957,2.581490675,2.096722748,2.63977201,2.994498692
3.496613957,4.04110759,3.751093955,4.08256868,3.919479851
3.496613957,4.119374136,4.113664052,3.69802805,4.483865891
3.496613957,3.354777168,3.449881156,4.881568484,4.052159503
3.496613957,3.101038781,3.131528025,2.191880883,1.784070388
3.496613957,4.591081964,4.640307578,4.71886416,4.657541309
3.496613957,3.053992007,3.523733297,3.54294295,3.757315649
3.496613957,3.977224476,4.011376194,4.600580775,5.590124289
3.496613957,3.42361322,3.235747451,4.971253899,5.092947811
3.496613957,3.84754482,3.388052797,4.52438842,4.47102016
3.496613957,4.993736807,4.560329416,4.260099844,4.057613987
3.496613957,4.43178643,4.325885597,2.955567294,2.940407167
3.496613957,3.250182131,3.172604441,2.250899173,2.065528493
3.496613957,2.543281859,2.562001778,3.229553918,2.948086182
3.496613957,4.288010526,4.144300876,4.396322178,4.78871159
3.496613957,4.381194362,4.218440822,4.374242435,4.280384399
3.496613957,3.109861711,3.071787328,2.978916587,2.284233189
3.496613957,2.516877365,2.667713447,3.381494677,4.155784198
3.496613957,4.491872677,4.406761978,4.065949032,3.849448402
3.496613957,3.37320781,3.167035331,2.47853117,2.252173152
3.496613957,3.536283616,3.533884357,4.144837116,4.099097074
3.496613957,2.413034922,2.66166944,2.285323434,2.745155283
3.496613957,2.327801778,2.484310462,2.66710735,1.8178479
3.496613957,3.786253481,3.790772773,4.519689179,4.660124197
3.496613957,3.216792072,3.221187706,3.779685098,3.40504971
3.496613957,4.079234,4.205397106,5.352692515,5.630099064
3.496613957,3.757496497,4.002779582,4.262860936,3.370619219
3.496613957,2.960857738,2.997397154,1.58108844,0.744860142
3.496613957,4.032781787,4.083068999,3.735061874,3.187969528
3.496613957,2.151894277,2.143874898,2.382924644,1.738440977
3.496613957,3.512341234,3.506465179,4.08649204,3.755684043
3.496613957,3.394539872,3.454199156,3.608355736,3.961489378
3.496613957,3.64656552,3.663916188,4.164173284,4.820680459
3.496613957,3.220216994,3.080116197,3.333103522,3.626715194
3.496613957,3.677909043,3.802799903,3.345805829,4.070596625
3.496613957,3.627428037,3.475370157,3.604502138,3.857995561
3.496613957,2.767573168,2.95421153,1.691337833,1.026262114
3.496613957,4.122174626,3.672409433,4.414470164,4.406939522
3.496613957,2.301738469,2.286842715,2.862067797,2.730569059
3.496613957,3.740207164,3.617064464,2.753659773,2.369396631
3.496613957,3.13311594,3.287085255,3.104011123,2.866368002
3.496613957,4.348657734,4.201972342,2.981935654,2.960967972
3.496613957,2.422369175,2.333895587,2.583006367,2.756551943
3.496613957,4.143368102,3.957310163,3.899472316,3.532272293
3.496613957,4.612929201,4.222062333,5.041439641,4.725888361
3.496613957,2.546284338,3.025315421,2.632472076,1.511016502
3.496613957,3.68130872,3.597183175,3.937117849,4.154380924
3.496613957,3.743783759,3.814808957,2.692919038,3.123551387
3.496613957,3.893214705,3.916131748,3.264863546,3.308379386
3.496613957,4.776303186,4.712828875,5.047192005,4.925256679
3.496613957,3.413482958,3.53722097,3.009777598,2.797148069
3.496613957,4.487495185,4.615831454,3.909793668,4.531015803
3.496613957,3.029407002,3.269353672,4.100512629,3.818012715
3.496613957,3.263811593,3.336752037,1.591757423,1.096244363
3.496613957,2.394720005,2.563221823,2.082977149,1.298611851
3.496613957,3.476137537,3.476716901,4.193015818,4.54793863
3.496613957,2.757913808,2.44433166,3.490634133,3.641105136
3.496613957,3.791182199,3.843145811,3.231949833,3.488294285
3.496613957,3.469197957,3.562670354,3.4062417,3.737902651
3.496613957,3.299617897,3.252022261,1.914853341,1.781352337
3.496613957,3.558063783,3.560093526,1.94403476,3.0841579
3.496613957,2.45787137,2.592756006,4.216227752,3.695733989
3.496613957,4.154390768,4.497729953,4.120575545,3.976362173
3.496613957,3.294232566,2.923914136,2.916148178,3.235241562
3.496613957,3.853492827,3.644146207,3.677355198,4.313360165
3.496613957,2.715260915,2.547009321,3.248531084,3.085754207
3.496613957,3.489512272,3.775077446,2.455025169,2.25180369
3.496613957,2.338954671,2.312217963,2.080837884,3.133964901
3.496613957,3.602867911,3.522728505,3.981628448,3.928057277
3.496613957,3.995641059,4.02947389,4.82361136,5.168119241
3.496613957,3.160779885,3.491962727,4.484617823,5.118575789
3.496613957,3.848239927,3.72443401,3.195798031,3.5240299
3.496613957,2.70363796,2.723958467,2.93926604,3.344684062
3.496613957,2.86970516,2.942792723,1.692667985,1.642841942
3.496613957,3.4263455,2.9940091,3.249968501,2.763063591
3.496613957,2.301155167,2.300474241,3.063883628,2.804028682
3.496613957,2.302937433,2.725723229,3.086772475,2.760366013
3.496613957,3.080910046,3.08361316,3.935520095,3.630893347
3.496613957,3.034264631,3.29349069,5.083762728,5.613533664
3.496613957,3.134978041,3.270835032,3.684848486,4.12228663
3.496613957,3.744715002,3.519818773,3.140438844,3.509681229
3.496613957,2.842276496,2.971077824,3.040805249,3.800863134
3.496613957,2.975985419,2.595172243,4.65632677,4.656473179
3.496613957,3.331948975,3.042232618,3.138354164,2.758371608
3.496613957,3.341920931,3.436160227,4.215879179,4.12115673
3.496613957,3.329499504,3.213786803,3.342392548,3.178799191
3.496613957,3.60560708,3.932866621,3.870355714,3.363503699
3.496613957,3.660600268,3.294813158,4.551609481,4.64501844
3.496613957,3.378662631,3.524918382,2.68470008,2.960664449
3.496613957,3.778463711,3.656434725,3.453639605,3.555632024
3.496613957,4.014701955,4.146010103,4.816698586,4.880898994
3.496613957,4.242580052,4.236197142,3.661952927,3.687623977
3.496613957,3.147844738,3.269843365,3.484699293,3.912480759
3.496613957,3.989393709,4.190980392,3.749897312,4.089284144
3.496613957,2.381974491,2.658135915,2.908468311,3.442586048
3.496613957,3.745690201,3.735662604,4.53675238,5.039809863
3.496613957,2.795545149,2.624656268,3.878690154,2.623687733
3.496613957,4.076276733,4.108964397,3.458999977,3.851433792
3.496613957,2.675900049,2.418583829,2.836026275,2.466624306
3.496613957,3.148326907,3.355860424,2.36733164,2.502928643
3.496613957,3.274509481,3.147253684,3.032795083,3.02096162
3.496613957,2.355199764,2.477075564,3.010321583,2.824912871
3.496613957,3.50393226,3.395646675,3.451771439,3.61965177
3.496613957,3.533938609,3.484605803,2.808331778,2.023955495
3.496613957,4.77294334,4.648415602,5.173040748,5.101174407
3.496613957,3.155375651,3.092232398,2.670442343,3.4490893
3.496613957,4.386292325,4.30631753,4.816066188,4.619490049
3.496613957,3.512793652,3.363628353,4.020243651,4.29096296
3.496613957,3.457817866,3.488412649,4.751928652,4.225544722
3.496613957,3.991609625,3.907265991,4.905883876,5.10206577
3.496613957,3.89640833,3.944318627,4.21548295,4.168230337
3.496613957,3.573123824,3.679260462,2.396126466,3.324561348
3.496613957,2.831012458,2.846952033,3.720871475,3.556314395
3.496613957,3.934523803,3.681754014,4.928061491,4.726759938
3.496613957,3.665899218,3.426194848,3.725558723,3.74826747
3.496613957,3.802202386,3.732903505,3.521243737,3.368048963
3.496613957,3.670612942,3.972798618,4.295274149,5.00086464
3.496613957,2.773246026,2.517492533,2.097228403,2.321211692
3.496613957,2.884815148,2.60228819,2.732554034,3.207842091
3.496613957,4.310443659,4.360414598,4.590634673,4.512684672
3.496613957,4.123959961,4.509469077,3.946690136,3.792290231
3.496613957,4.050766308,3.845889268,3.034471996,3.94669555
3.496613957,4.197209194,4.181539942,4.869467657,4.453010436
3.496613957,5.282657653,4.984974158,4.851745832,5.403276185
3.496613957,4.802843112,4.85837494,5.032327742,4.923389216
3.496613957,4.452712381,4.58311595,4.126843375,4.335397541
3.496613957,3.088872539,3.119535947,1.932225769,2.160220391
3.496613957,3.534617957,3.398697398,2.353159748,1.763277596
3.496613957,4.148339282,4.181593063,3.940668767,3.697027075
3.496613957,2.975467973,2.692516499,2.296232133,2.519662278
3.496613957,3.490022386,3.470470112,3.390757985,4.02831606
3.496613957,3.618022745,3.375529515,2.824501557,2.865526898
3.496613957,4.591586947,4.129316068,4.733980677,4.679014673
3.496613957,3.039386363,3.129384445,3.517171434,4.150415422
3.496613957,2.824306714,3.052953582,3.834194512,4.535679371
3.496613957,3.614332312,3.715824907,3.653462037,3.982078717
3.496613957,4.215994864,4.579720109,3.74533175,3.593130283
3.496613957,3.178120236,3.60075789,2.685792346,2.278908204
3.496613957,2.179645629,2.545208973,2.875112662,3.2550226
3.496613957,4.161846981,4.298278097,4.912672693,5.502776898
3.496613957,3.612136982,3.636486526,2.453829404,3.107788716
3.496613957,2.276595372,2.333639273,2.183495209,2.213448792
3.496613957,3.340091915,3.559459835,2.470293889,2.35710184
3.496613957,3.145398409,3.157580717,3.063069833,3.913470329
3.496613957,3.110144331,3.062479487,3.221492057,3.28577524
3.496613957,3.549668202,3.355919449,2.671161492,1.945464967
3.496613957,4.862778741,5.047493314,6.112060007,6.086978245
3.496613957,4.128306191,4.34565031,3.130930344,2.742947365
3.496613957,4.264777522,4.180462878,4.010346779,4.322783018
3.496613957,2.278775286,2.329596145,2.131347557,1.859146298
3.496613957,4.006494672,3.955346969,3.197155015,3.107171737
3.496613957,3.263455548,3.315713259,3.606285076,3.467593003
3.496613957,3.054871773,3.317942385,4.518221266,3.794486323
3.496613957,4.080255807,4.201368863,4.947609678,5.557180161
3.496613957,3.953798641,3.996442135,3.15716987,2.735117475
3.496613957,3.694815558,3.881175601,4.373286739,3.903989683
3.496613957,3.164318697,3.013731222,3.38971437,3.605238982
3.496613957,2.71849778,2.975338279,3.512606045,3.229722299
3.496613957,3.634005122,3.649047613,3.626533163,4.437527299
3.496613957,2.917472958,3.129936808,3.026984763,2.009728732
3.496613957,3.412745509,3.473923639,3.697736084,4.330740246
3.496613957,2.495917909,2.534045409,2.097123782,2.345659167
3.496613957,3.497059144,3.973989694,4.488697279,4.608360029
3.496613957,4.752286121,4.431145252,3.992498829,4.281024387
3.496613957,4.841494399,4.605732962,5.247514173,5.292248953
3.496613957,3.409664331,3.498281806,4.288684459,4.59340435
3.496613957,3.817775455,4.048788687,3.480280263,3.241298216
3.496613957,2.775603787,2.92120827,2.741222921,2.718576377
3.496613957,3.784314204,3.835104218,3.919211172,3.359814663
3.496613957,2.574524325,2.636374305,3.417443704,4.07572487
3.496613957,2.786300519,2.924785209,2.297857191,2.25957244
3.496613957,4.770872176,4.729906315,5.158086879,5.224850959
3.496613957,2.465567594,2.608670905,2.576884339,2.428530351
3.496613957,4.484770611,4.367914464,3.492364653,3.807508962
3.496613957,3.91828325,3.648278011,4.123496998,4.612721903
3.496613957,3.807959294,3.73357262,2.533639754,2.94401632
3.496613957,3.108434798,2.941517106,1.084207051,1.337386603
3.496613957,4.574832514,4.722012603,4.206271202,4.50520531
3.496613957,2.037046612,2.267697001,1.018381097,1.360627341
3.496613957,3.509789117,3.19117232,4.054934178,3.705732818
3.496613957,2.660604653,2.904146456,3.127402821,3.078596744
3.496613957,3.465562705,3.683151829,4.428313292,4.310836464
3.496613957,3.806048243,3.59576617,3.896334701,3.868502921
3.496613957,3.512851679,3.525741953,4.772305003,4.260240625
3.496613957,2.85867714,2.832188821,2.136191691,1.680427803
3.496613957,3.829155536,4.321620733,4.825117168,5.234235184
3.496613957,2.855228585,2.400253028,3.03467403,3.611473651
3.496613957,3.773207937,3.834813673,4.726538905,4.810973257
3.496613957,2.33942438,2.184878797,3.705562063,4.275248096
3.496613957,3.627785458,3.56478059,3.738031856,4.123791589
3.496613957,3.261717032,3.59366957,2.735599257,3.003949199
3.496613957,2.898539001,2.733428529,2.359946755,1.737790096
3.496613957,2.763204443,2.95448819,2.555418609,2.135372872
3.496613957,3.51200713,3.786062195,2.834467936,2.867426142
3.496613957,3.888279438,3.88891809,3.117607783,3.694910966
3.496613957,3.716548792,3.722913013,3.99851707,4.025765099
3.496613957,3.268229817,3.303628433,3.338042714,3.262003969
3.496613957,3.266886774,3.34615602,2.721353347,3.755543931
3.496613957,4.942652654,4.822837844,3.415014109,3.02187979
3.496613957,5.106853391,4.895497565,4.417642502,3.61554891
3.496613957,3.339886975,3.359598248,4.486182987,4.413394046
3.496613957,3.848194537,3.62227423,3.273994044,2.617639026
3.496613957,4.352073785,4.44169758,4.112449613,4.42523632
3.496613957,3.678860615,3.594606166,1.064999687,1.214020962
3.496613957,3.649158286,3.448325702,4.480347322,4.603183448
3.496613957,3.972011897,4.079947224,3.438340068,2.969121424
3.496613957,2.786057692,3.030876608,3.134869767,1.85533543
3.496613957,2.915996143,2.787286272,2.89742369,2.316015359
3.496613957,3.139027939,3.075825304,4.204584383,2.646718126
3.496613957,3.68605106,3.771408849,2.599049643,2.793336287
3.496613957,3.964572829,3.871877802,3.644843502,3.610209979
3.496613957,3.975978458,3.897936201,4.012465101,3.687851868
3.496613957,2.979580087,3.075327834,4.722778986,4.902342751
3.496613957,2.91680148,3.007068683,2.355196727,2.533177958
3.496613957,2.814515753,2.607519285,3.2575695,3.063189117
3.496613957,3.980664629,3.964264054,4.532509431,4.451014417
3.496613957,3.081694743,3.212300132,3.305883676,2.824243625
3.496613957,3.821063859,3.56066295,3.484188868,3.77381715
3.496613957,2.842105808,2.689125043,2.167580004,2.182085419
3.496613957,2.824676787,3.228428436,2.761664361,2.983599064
3.496613957,2.160369997,1.964890744,2.013897847,1.29904489
3.496613957,3.696740008,3.564295844,4.347160276,4.231002012
3.496613957,4.466252772,4.373074953,4.269447129,4.467626811
3.496613957,3.847744664,3.801054286,4.103998394,4.587021844
