P_1_8,P_2_8,P_3_8,P_4_8,P_5_8,P_6_8,P_7_8,P_8_8
3.662404104,4.812029143,4.793201559,4.001219099,3.763848787,4.129517974,4.356813365,4.710091911
3.662404104,3.638252139,3.448198771,3.480170643,4.358971796,4.05778427,4.337744407,4.39124041
3.662404104,4.106920311,4.010529382,3.326056998,3.07771621,3.189663888,3.150652446,3.146797436
3.662404104,3.985798068,3.578370442,3.230539848,3.681250947,3.486472349,3.665170597,4.102899586
3.662404104,3.647415797,3.604824995,2.45492545,2.89382536,2.959403669,2.979866376,3.221495798
3.662404104,2.895811447,2.6878813,2.902038344,2.960719006,3.096217174,3.193554046,3.006388735
3.662404104,4.261331361,4.12344404,3.270515899,3.796186971,3.448709919,3.704804838,3.75224362
3.662404104,3.191712251,3.042985637,2.445320166,2.35986672,2.191206983,2.367536705,2.167986676
3.662404104,3.786459685,3.552541877,2.576747288,2.266239654,1.732093446,2.090033298,2.018252212
3.662404104,4.027873481,4.210678273,4.362848781,3.598980248,3.470673457,3.669669388,4.326912838
3.662404104,3.407721446,2.966105362,1.925403355,1.500596547,1.649371899,1.436614856,1.966249209
3.662404104,2.841892761,2.962417459,3.479468741,4.122670358,3.807744712,3.948502336,5.220935289
3.662404104,3.607995914,3.601953035,3.140349319,2.891411561,3.06852548,2.999112456,2.893943791
3.662404104,3.519724055,3.621350418,3.570565116,3.906122482,3.807709181,3.852993095,3.12896386
3.662404104,4.326137785,4.097967171,5.06923314,5.183075334,5.169416378,5.173089907,5.130584736
3.662404104,3.419027108,3.854480831,3.519477242,3.307035552,3.386595113,3.760912037,4.340546489
3.662404104,3.197220912,3.217554038,0.544679284,0.564522637,0.732167832,0.834412194,0.744015701
3.662404104,4.291933883,4.281498066,4.140983692,4.26426626,4.245990828,4.195109468,4.045975397
3.662404104,4.546957541,4.559716784,4.613882373,4.337892941,4.449371856,4.182705256,3.63896396
3.662404104,4.746095237,4.804999001,5.075625627,5.983166078,5.783713537,5.230137431,5.711212964
3.662404104,4.126272237,3.951048538,4.066086452,4.532896798,4.660016045,4.107603657,4.471345507
3.662404104,4.422957803,4.677687597,4.325519056,4.21795604,4.604472537,4.028535325,3.832323208
3.662404104,3.989492943,4.234840679,4.541970227,4.326711288,4.486413243,4.410309463,4.19360479
3.662404104,1.703852599,1.87622931,1.396965913,0.597303241,0.326495523,0.188584584,0.521310913
3.662404104,4.857218436,4.798254018,3.919352768,3.583832727,3.127248362,3.253362523,2.824256717
3.662404104,3.14969916,2.970109099,4.365354658,3.959958578,3.651946599,3.736784443,5.191617696
3.662404104,4.440739531,4.001712442,4.745882014,5.351386213,4.984266127,4.742635621,4.762197403
3.662404104,3.572408962,3.748112689,3.479469531,3.42235913,3.369615008,3.145278838,2.889397525
3.662404104,3.559585768,3.350175829,3.862742787,3.234937085,3.423306576,2.937739822,2.908783344
3.662404104,3.490345605,3.450527917,4.996956957,5.358825425,5.487412823,5.521123115,4.298165712
3.662404104,2.95185871,2.75211219,2.908936844,3.335683038,3.394345331,3.302077097,3.710066638
3.662404104,2.67237084,2.726062793,2.74177531,2.64596461,2.757092676,3.059683005,2.35162222
3.662404104,3.126920186,3.305869769,3.993634377,3.670562595,3.193337506,3.190225235,3.495923523
3.662404104,3.449543206,3.739225235,2.415457054,2.922590296,2.895463329,3.058341043,2.780014451
3.662404104,2.840332583,2.903606605,2.658660867,2.291260847,2.350277078,2.42535872,2.766657924
3.662404104,4.239489371,4.291225654,2.345676048,2.33997977,2.308738141,2.042478842,1.291868255
3.662404104,3.949959355,3.907545103,4.723876848,4.89226903,4.634175548,4.83495473,5.333482548
3.662404104,4.206318146,4.13667313,4.155211173,4.301455794,4.43204345,4.43488705,4.622991601
3.662404104,3.659413453,3.386307786,2.998988301,3.033850465,3.082963614,2.62359795,1.837132694
3.662404104,2.937405618,2.475090718,4.114538865,3.611817402,3.228040075,3.36002535,4.170084677
3.662404104,3.741217104,3.457658518,4.834459424,5.722278504,6.038941031,5.83195422,5.893965993
3.662404104,2.259366973,2.326144307,2.049023177,2.5428893,2.901378464,3.241515283,3.909195345
3.662404104,3.616669655,3.928324651,5.063565937,4.976367215,4.969412139,4.942977176,4.647713898
3.662404104,3.631572744,3.497090639,2.653726256,3.114343798,2.653116134,2.383052088,2.81421971
3.662404104,3.406294075,3.471844244,2.715732318,2.915568122,3.210600883,3.393665327,3.596208783
3.662404104,2.08668351,2.070263058,2.712104908,2.937780817,2.942270681,2.970333168,3.005178452
3.662404104,2.166967334,1.940554866,2.107322158,1.338770148,1.264053395,1.102542005,1.333709995
3.662404104,3.504738625,3.701430119,3.471935204,3.318354264,3.220759524,3.46037799,3.835004973
3.662404104,4.355043115,4.075749911,4.13745997,3.529528629,3.850083612,3.829477499,3.752909677
3.662404104,4.948985545,4.416697556,4.250090791,4.147117256,3.852456081,4.154318562,4.35305183
3.662404104,4.104202633,4.491106012,4.452813029,5.181938294,5.117155455,5.208401814,5.277386647
3.662404104,3.560739216,3.874821752,3.711112064,3.212599472,3.35954301,3.174288317,3.042257811
3.662404104,4.177080079,4.332301387,4.339509849,3.750953117,3.430556557,3.367804446,3.681686439
3.662404104,3.341648338,3.291831312,3.120764144,2.938546889,2.942492419,2.980547187,3.284059387
3.662404104,3.428151509,3.084211883,3.785842479,3.213210679,3.070670443,3.256590301,2.487923313
3.662404104,2.345568392,2.34985306,2.856214622,2.719470923,2.792439408,3.070797913,2.697804688
3.662404104,2.667902463,3.249932298,3.075484678,3.277906931,3.371651767,3.008351772,3.453793172
3.662404104,3.135088949,3.154703657,3.128747374,3.25335394,3.159780056,3.097923445,3.485552005
3.662404104,3.850078395,3.741735467,3.064914606,2.598809368,2.574972522,2.246803438,2.550491405
3.662404104,3.795977044,3.893393648,4.418374002,4.143048741,4.589694427,4.46160892,4.865732454
3.662404104,3.44686477,3.523990833,4.009414385,3.637168514,3.873146637,3.905844738,4.039343394
3.662404104,4.333606207,4.162933131,2.364237133,1.931820467,2.009404051,1.69122448,1.657366216
3.662404104,3.67042883,3.735538494,3.706391205,3.264032096,2.972136291,2.976409432,3.132529596
3.662404104,3.781209714,4.017283985,2.345766155,2.703223038,2.572255753,2.591905245,3.517490708
3.662404104,3.04473094,2.690474114,2.50730253,2.656442896,2.537675768,2.811848067,3.306503532
3.662404104,3.471245188,3.558530588,2.55671964,2.10590185,2.571954911,2.35743523,2.850944325
3.662404104,3.608122369,3.735569636,2.952827691,2.880418588,3.214822536,2.860509806,2.294515588
3.662404104,3.991670123,3.612200422,2.948355175,3.251716765,3.313672965,3.276588229,2.951122462
3.662404104,4.163651444,4.014310144,3.481607093,3.239491743,3.191261975,3.221825558,3.638617912
3.662404104,4.531758727,4.454587208,3.86703231,3.884226832,4.078473566,3.901031903,3.486258577
3.662404104,3.985201988,4.107138828,3.195132845,3.15291889,3.396651105,2.965021869,3.62942146
3.662404104,4.984083518,4.711048442,3.921325606,3.97443758,3.918914284,3.888227173,3.708299521
3.662404104,4.420149414,4.052051892,2.690602209,2.651318226,2.437940896,3.032460932,2.057945011
3.662404104,3.741482172,3.783829522,4.049473362,3.118290665,3.075215416,3.276519547,3.749082799
3.662404104,3.195042713,3.552183568,3.786265648,4.001986752,4.194597173,4.382526445,3.783615836
3.662404104,2.45513503,2.436651622,3.401231339,3.44007513,3.086063836,3.12097292,3.510799529
3.662404104,5.161888089,4.827311038,5.324860126,5.181803658,5.191048474,5.397254396,5.227280273
3.662404104,3.775861009,3.665890277,4.230097396,4.195668507,4.688541311,4.564083459,4.575910956
3.662404104,3.939595918,3.989257933,3.856293951,3.178220289,3.061111862,3.345467085,3.828998251
3.662404104,2.997153176,3.108308312,1.829376325,2.56543291,2.180063561,1.959967607,1.548794604
3.662404104,2.79495839,2.730468187,3.373543585,3.594567112,3.558935096,3.76521666,4.213542665
3.662404104,4.420254356,4.273159613,4.873960933,5.487973251,5.614706749,5.563833823,5.985678092
3.662404104,4.233456834,3.793805242,3.557428848,3.565025258,3.449797436,3.943511086,4.191844922
3.662404104,3.843683471,4.052908591,2.000040688,2.092440075,2.128214791,2.209676441,2.023094353
3.662404104,4.197550658,4.152243587,4.895023519,5.391214366,5.631067713,5.899533932,5.623139058
3.662404104,3.9913111,3.933731291,4.866685997,5.135302038,5.277962331,5.131434999,4.811091876
3.662404104,3.879158423,4.11257064,3.708619024,3.712321156,3.481999581,3.231361923,3.088567471
3.662404104,3.298852997,3.389484691,3.167927573,2.903362369,3.42594951,3.442342959,3.238230565
3.662404104,4.77535396,4.630161493,3.707984559,3.398078793,3.69563394,3.652570112,2.543375594
3.662404104,4.070706887,3.86305745,2.907021418,2.315508177,2.341246273,2.277362479,2.757094306
3.662404104,4.419948464,4.283435046,3.78152498,3.257068048,3.265799766,3.039552218,3.09762979
3.662404104,4.034580652,3.595598913,3.61948757,3.951367427,3.885891286,3.751367023,3.815993759
3.662404104,3.715274797,3.599243893,3.52670102,3.608681166,3.217440527,3.53842667,4.262152193
3.662404104,2.546532136,2.998860359,2.812037442,2.029783463,1.861581238,2.344234957,3.227608205
3.662404104,4.299062513,4.464268673,4.634236672,4.589839004,4.759307563,5.184165064,4.005955606
3.662404104,2.334957486,2.587945526,0.773364147,0.540802665,0.478460603,0.878709636,1.910542859
3.662404104,4.800401106,4.769400019,3.691297879,4.022259429,3.873173877,3.681913,3.560995629
3.662404104,2.911868694,2.997436114,3.550268057,3.000973638,3.026674607,3.17536848,3.37197929
3.662404104,2.984455677,2.887391152,4.603242113,4.801568806,4.857777611,4.826407019,5.671661978
3.662404104,4.302589233,4.222998354,3.59277304,3.40799544,3.836378444,4.091667736,4.209530026
3.662404104,4.246251246,4.17503142,2.801918691,3.730610561,3.55579625,3.133772131,3.257731933
3.662404104,5.167686161,5.200573874,5.691751176,5.643033697,5.273803201,5.101322694,4.103311182
3.662404104,3.37068502,3.587607079,3.311672077,3.757594945,3.772577428,4.410481429,4.496788092
3.662404104,4.838174208,4.537579467,3.98518855,3.713016451,3.678730586,3.957230253,4.57713148
3.662404104,4.314451277,4.406468196,3.559501092,3.593336037,3.243586183,3.690334044,3.713638297
3.662404104,4.438830113,4.219314411,3.41592343,3.325023684,3.772274854,3.874579517,3.303505581
3.662404104,4.012791446,3.977050957,3.753555443,4.010367513,3.973035696,3.817850083,4.54691676
3.662404104,4.011523355,4.206949383,4.068314261,4.002625338,3.900001578,3.655858073,3.66520485
3.662404104,3.212435045,3.342196824,3.696255448,3.425231472,3.085513788,3.312139638,3.660416379
3.662404104,3.128302637,2.995697686,3.675550703,3.992286431,4.11951375,4.341461785,4.584477041
3.662404104,2.096210879,2.076468931,1.116317884,0.009165901,-0.147926488,0.252214443,0.297690701
3.662404104,3.033604693,3.346514256,3.733012607,2.974594702,2.747772806,3.049630438,2.768812444
3.662404104,2.812856304,2.80755188,1.013160133,0.987727934,1.425144293,1.165600365,1.487585445
3.662404104,3.485292246,3.594057036,4.514362545,4.492229628,4.68933435,4.898913981,5.163690663
3.662404104,4.841964652,4.766494563,4.398573441,4.443306871,4.346978114,4.251024642,5.24990395
3.662404104,4.730359878,4.890468128,3.587940764,3.796725285,3.560048893,3.714837649,3.595081821
3.662404104,3.949870062,4.081022139,4.625504371,3.946757745,4.122897078,4.368797447,4.222063924
3.662404104,3.693666884,3.881906084,2.662520744,2.441883609,2.540770178,2.192717922,0.90255085
3.662404104,3.44149394,3.422432755,3.851171672,3.010478484,3.132867128,3.353938439,3.857682042
3.662404104,4.613643561,4.693581014,4.297311686,3.862615329,3.921960406,3.819525935,3.888602509
3.662404104,3.231680577,3.336595635,2.95043722,3.155656914,3.093937245,2.990501283,3.664849433
3.662404104,4.674298656,4.372993963,5.142378265,5.601849136,5.757513181,5.761564852,6.214552299
3.662404104,3.225255615,3.485015844,4.11427234,3.906345397,3.858958501,3.891004749,4.279130905
3.662404104,2.886575636,2.489720836,0.90266991,0.467730242,0.484038225,0.215679639,0.592282383
3.662404104,4.766460979,4.546150089,4.429237723,4.693289752,4.052754668,3.843544151,4.122287606
3.662404104,3.158955207,3.179152961,1.945461785,2.051732701,2.676263735,2.572561319,2.58258822
3.662404104,3.551078662,3.138973339,4.716334957,5.037316805,5.085704006,4.647933486,5.035715663
3.662404104,4.850732192,4.753510767,4.29128669,4.45072722,4.278578175,4.508188325,3.336283063
3.662404104,2.854104029,2.759073217,3.129691179,3.099773861,3.367215829,3.332523544,3.191154945
3.662404104,3.445869873,3.571450955,4.30988166,3.308288121,3.463520741,3.98974337,4.097356886
3.662404104,3.999761673,3.89904155,3.932312629,3.959093993,4.262067985,4.457117518,3.767480762
3.662404104,3.770928966,3.459955625,3.466963422,3.1073563,3.728519664,3.307247271,3.200953712
3.662404104,2.855890759,3.074334341,4.329011915,4.400161456,4.360947493,4.359868088,4.210458044
3.662404104,2.987249194,3.057699801,4.44910845,4.722495126,4.870749507,4.813223075,4.248055675
3.662404104,3.688535016,3.823994939,3.111835175,3.220079025,3.675868538,3.559041958,4.227514968
3.662404104,4.459483812,4.412510154,4.497301632,4.717360778,4.487982919,4.449170904,4.594664919
3.662404104,2.668453462,2.851767323,0.526941602,-0.187973605,-0.39708037,-0.157991037,-0.260478035
3.662404104,4.084517686,4.132312274,4.544260677,5.492951395,5.498458114,6.095478424,5.567840373
3.662404104,3.230811848,2.961606208,3.474960987,3.879059036,3.809262388,3.85411984,3.564963562
3.662404104,4.523471308,4.34258225,4.584308021,4.774428208,4.561286151,4.495296678,4.48233861
3.662404104,3.482540728,3.711860063,4.281342493,4.522495176,4.593036368,4.947117567,4.421686886
3.662404104,3.826437233,3.540872344,3.771778714,3.397696435,3.754868208,3.861090521,4.38165401
3.662404104,4.508842613,4.237260316,4.157880602,4.463769589,3.957617761,3.966292212,4.02790139
3.662404104,3.683237531,3.875264299,3.996897425,3.938942713,3.908119078,3.131569539,2.982751112
3.662404104,3.709595017,3.662558343,2.925700121,3.379797075,3.465465803,3.694200902,3.3198852
3.662404104,2.184244023,2.141865228,2.970297283,2.090600383,1.993510505,2.324095509,2.138643245
3.662404104,3.79385179,3.547620377,3.271208577,3.004367754,3.356564384,3.690762966,2.935573511
3.662404104,3.94120333,3.62505731,3.610889473,4.262371527,4.052497592,3.964522433,4.001723045
3.662404104,3.4000796,2.914333451,0.890311524,-0.07678636,-0.147320391,-0.091882944,0.508178056
3.662404104,2.533208573,2.066152956,1.851651263,0.640502099,0.839769317,0.810987548,1.825051288
3.662404104,4.660144735,4.940482133,5.354013982,5.687842199,5.305984706,5.104983643,5.230311009
3.662404104,4.012244615,3.552026782,4.136988941,4.55896218,5.079871727,5.021945349,5.37141902
3.662404104,4.762230401,4.833766702,6.573554519,6.497740596,6.457351602,5.894277504,5.74057436
3.662404104,3.727739266,3.758444138,3.370203451,3.450051359,3.608191983,3.921848251,3.551240673
3.662404104,3.513497172,3.499045688,3.00541104,2.710558178,2.966661703,3.414347005,2.442778733
3.662404104,3.946324963,4.129721606,3.957938014,2.969940608,3.065136164,3.256103921,3.534194821
3.662404104,3.202742195,3.566244484,3.046710254,3.823762669,3.441856054,3.190330439,3.444844969
3.662404104,4.192869083,3.786942251,3.011543179,3.230638597,3.129336392,3.123829741,2.935917552
3.662404104,3.352046391,3.421017958,2.710889231,1.985616197,2.354433015,1.579360888,0.662081842
3.662404104,3.892380965,3.996782727,2.05557709,2.395442732,2.304995509,2.425984105,3.130714213
3.662404104,4.077338422,4.305236901,4.317789339,3.879800623,4.377285266,4.244316731,3.588048739
3.662404104,4.817935087,4.781545257,5.931394539,5.964593783,5.90277219,5.777700336,5.862885499
3.662404104,3.46169841,3.359647579,2.433382225,2.769392355,3.095471084,3.04701315,2.65420549
3.662404104,3.108948378,2.822283539,3.017915878,2.477909162,2.359372193,2.556680442,1.985893545
3.662404104,3.334750782,3.491672326,3.768864217,2.932413118,3.08839427,3.091516403,2.89656143
3.662404104,2.525307383,2.549431722,2.70715537,2.414060054,2.341717526,2.441153899,2.030260169
3.662404104,3.682063349,3.711028985,3.539515528,3.716265783,3.694287693,3.49169282,3.768986387
3.662404104,4.471899302,4.120609352,4.98611291,4.388375447,4.064728547,4.246156143,3.917605904
3.662404104,4.210831266,4.167758674,4.214907833,3.995920301,4.46844046,3.864589603,4.87574757
3.662404104,4.449983087,4.64006864,3.448334853,4.102019277,3.663997455,4.092031946,4.083212247
3.662404104,3.684966924,3.685013561,2.800659121,2.68629917,2.681024303,3.134945808,3.257729385
3.662404104,2.305095444,2.514964281,1.964569534,1.668517002,1.694089242,1.865964809,1.479142858
3.662404104,2.770414098,2.734819562,2.492613299,2.548627451,2.052473513,2.949380035,2.71867365
3.662404104,3.849609392,3.823742402,3.954458571,4.419947556,4.690965456,4.932547006,4.803904142
3.662404104,4.54976404,4.871438203,5.417320516,5.345837499,5.392891541,5.406312486,6.279692
3.662404104,2.541289415,2.488605109,3.417344986,3.879301376,3.996194196,4.077227121,3.444793473
3.662404104,2.683635691,2.970974545,2.258055394,2.016353577,2.416969715,2.607522904,2.258431708
3.662404104,3.266592912,3.270381629,3.946365464,4.863992669,4.831509334,4.54539449,4.733177736
3.662404104,3.790281096,3.563290808,5.037562423,5.505944952,5.326169889,5.20438619,5.102880469
3.662404104,3.021747357,3.026056327,2.300282276,2.518312618,2.662143008,2.839728145,2.610482218
3.662404104,4.099756148,4.010362308,3.612161435,3.346056681,3.49448999,3.463915322,2.749851605
3.662404104,3.321393382,3.517024725,2.643664531,2.686910353,2.260719578,2.128081063,1.543124565
3.662404104,4.007293893,3.847285945,4.182649905,3.159620275,3.031738599,3.096255537,2.799051312
3.662404104,3.802224284,3.906835305,3.401491482,3.412409217,3.308143299,2.77395207,2.826223496
3.662404104,5.22174685,5.215309413,4.715195394,5.146745059,4.747292914,4.800131655,4.314660719
