spot1,spot2,spot3,spot4,spot5,spot6,spot7,spot8
3.490478542,3.447837903,3.248706205,2.298147659,2.507588505,2.854349615,3.361770233,2.950408424
3.490478542,4.108050627,4.202010497,5.017117065,4.577505099,4.481577347,4.62325804,4.449121689
3.490478542,2.704242702,2.405686127,2.945706767,3.971960258,4.707522893,5.148372224,4.694710078
3.490478542,4.721194212,4.767119061,4.451558948,4.473683082,5.064809231,5.26026548,6.343270799
3.490478542,4.072133149,4.320238377,3.069554997,2.711791989,3.088277552,3.131425152,3.192764821
3.490478542,3.642377752,3.383288356,3.158838313,3.979811512,4.093559335,4.289599602,4.627599106
3.490478542,3.942360511,4.025494214,3.851431308,3.417110904,3.56880976,3.497487419,3.508769676
3.490478542,3.676948134,3.79272668,3.103631345,2.345037018,2.546792197,2.184974266,2.051799975
3.490478542,2.825166804,2.723853994,2.454263455,1.866597563,1.75247572,2.431236008,3.186330864
3.490478542,4.294721911,4.217989111,3.216693571,2.939250335,3.145740853,3.354510908,4.325769102
3.490478542,4.361910601,4.345350859,5.479435764,4.291520901,4.377344264,4.776194737,4.410803413
3.490478542,2.901658561,3.133237068,3.311112824,3.079825648,3.254710463,3.207718613,2.546078045
3.490478542,2.246113156,2.613727949,2.15862877,2.622980892,2.912868268,3.006171784,3.049825214
3.490478542,3.528143017,3.829374,5.550591892,5.364888916,5.429356461,5.30232618,5.169083933
3.490478542,3.410155127,3.1076926,3.098597097,1.836571461,2.10309078,2.027815042,2.065707423
3.490478542,3.070126795,3.177569672,1.971514277,1.358494571,1.698428492,2.264474941,2.601911189
3.490478542,3.067424328,3.252303357,3.966181351,3.866843105,4.098241714,4.349352458,4.68980575
3.490478542,3.49038689,3.475370003,3.828467111,3.910903921,4.071173539,4.225685264,4.2623509
3.490478542,3.652616015,3.713406432,3.212267011,3.402568449,3.405315546,3.851674516,3.544189411
3.490478542,3.433293352,3.515314148,4.247245156,3.975075083,4.124299621,4.165611074,4.702253879
3.490478542,3.274063719,3.398118142,1.961009673,2.335797061,2.694385303,2.656980309,2.902244829
3.490478542,3.937094382,3.841439012,3.943155099,3.451864026,3.608106948,3.645999563,3.786479249
3.490478542,3.558954287,3.652387756,2.921783506,2.831037305,3.135681345,2.829168575,2.830363787
3.490478542,2.859283585,2.921096378,3.141026648,3.433919868,3.815597058,4.15957522,3.822370864
3.490478542,3.325765199,3.091049188,2.492992223,1.906079086,1.420371476,1.553956598,2.191662059
3.490478542,3.492285906,3.491939354,4.71385322,4.347860211,4.901974573,5.606216417,5.690807666
3.490478542,3.053195335,3.065653801,3.839377284,2.949703665,3.043901117,2.638887595,2.234607265
3.490478542,3.345041095,3.497191684,3.961487121,3.91047829,3.817463283,3.958386627,4.612801393
3.490478542,3.172908701,3.449538548,3.688746314,3.34861059,3.603541054,3.559370263,3.229737446
3.490478542,4.469219928,4.579025167,4.390778205,4.152447495,3.731611001,3.611432733,4.116008936
3.490478542,2.948601137,2.86690168,3.252202742,3.60299885,3.646495973,3.723529577,3.136507295
3.490478542,3.615083767,3.536516497,3.840756216,4.907596194,5.047016581,4.757503547,4.534362739
3.490478542,2.544627398,2.645159366,1.63269093,1.026275961,1.858945224,1.80988017,1.372964462
3.490478542,3.65918578,3.996252613,4.041411641,4.037227404,4.408763355,4.282879005,4.35275324
3.490478542,3.813363933,3.618384246,2.721834673,2.793888337,2.602485982,2.463680733,3.100820712
3.490478542,2.822597795,2.708089894,0.999882563,1.212496399,1.160202951,1.330354458,0.982379369
3.490478542,4.04512766,3.956084624,3.871751463,3.665761064,3.957072155,4.723925092,4.330027359
3.490478542,3.689650624,3.974151388,3.129910961,2.556403129,2.516832587,2.487928677,2.978641262
3.490478542,2.748148889,3.06298998,1.996653459,1.641368486,1.318352086,1.395631292,1.109462801
3.490478542,2.348299827,2.457417698,2.945540112,3.144599838,2.680660357,2.671320849,3.445913466
3.490478542,2.983740308,3.119925706,1.945947863,2.021865161,2.774309825,2.613541741,1.760021428
3.490478542,2.883155779,2.795534848,2.611220178,1.534433994,1.714415633,1.133906991,0.623791874
3.490478542,3.494258661,3.735128508,2.453864204,2.173793248,2.446596193,2.056320891,3.126736117
3.490478542,2.966249018,3.02964492,1.582217862,1.864743463,1.671753049,1.799161165,1.600493913
3.490478542,3.388492241,3.423100455,3.160730317,3.13972885,2.624973416,2.422247345,2.148413285
3.490478542,2.294919449,2.349138577,1.493037216,1.149323306,1.318815903,1.276662174,1.417374028
3.490478542,3.153360866,3.199394969,3.511754259,3.43069352,3.660640373,3.613315302,3.836671707
3.490478542,2.047478488,2.077249593,0.834985576,1.107927504,1.524091252,1.395736058,0.955018373
3.490478542,3.64399893,3.975679967,4.708367508,3.909166135,3.912885806,3.718753139,3.422599142
3.490478542,4.428351612,4.553816416,3.14185243,2.709411033,2.944057268,2.862677167,3.069049198
3.490478542,3.921732794,3.931389229,3.368629942,4.308854649,4.400782267,4.495854277,4.673885667
3.490478542,2.580938027,2.752452749,3.546143808,3.699311011,3.520410123,3.621038252,4.024706974
3.490478542,3.668858781,3.696020556,4.535081705,4.426176056,4.589650882,4.849300184,5.010499706
3.490478542,3.542355066,3.711334822,3.114941897,2.751492947,3.317214388,3.346820083,3.86283541
3.490478542,3.428049984,3.604342467,4.433451616,4.102562412,4.629189397,4.593848194,5.016152766
3.490478542,3.889822759,3.930415559,2.818417477,2.856800895,3.132379296,2.98898319,2.730455086
3.490478542,3.243572663,3.172806817,3.2566521,2.809161617,3.174944796,3.260481878,3.038946552
3.490478542,2.920722206,3.319643108,4.444316346,4.765265558,5.001707346,4.86074796,4.95909837
3.490478542,3.821538127,3.804594693,3.060090084,2.372195245,2.702923539,2.645008105,1.480116879
3.490478542,4.109172022,4.345516031,5.237145351,4.961126662,4.834035161,5.101324566,5.242917857
3.490478542,3.275955688,3.689188751,4.377907211,3.895191768,3.798421739,4.169854599,3.989445888
3.490478542,3.591891952,3.772925497,3.746851405,3.555416597,3.644228589,4.086085826,5.23949908
3.490478542,4.118069187,4.196138552,4.079279799,3.893218822,4.483957781,4.605960828,4.276738585
3.490478542,4.654660569,4.630245636,5.327060477,5.411034965,5.859230384,5.783734981,4.850196098
3.490478542,4.205365709,4.054502163,3.539291602,3.459607598,3.787882622,4.27963014,2.783419485
3.490478542,2.206704439,2.323349944,3.205697462,3.174740195,3.381138087,3.425294967,3.223765093
3.490478542,3.255584034,3.421165482,5.441309335,4.647382188,4.910242303,4.807021959,4.813997187
3.490478542,2.244870393,2.834006116,4.302143477,4.129077085,4.789220542,4.753464833,4.748447891
3.490478542,4.187458299,3.9662153,5.104144493,4.893818114,5.015763301,5.33186656,5.956207558
3.490478542,3.304088013,3.394901913,3.825634841,3.825672373,3.828236582,4.313611886,4.025901703
3.490478542,2.487583863,2.283159973,2.00093142,2.793919175,2.914609405,2.704668479,1.558612099
3.490478542,3.898791767,3.903850304,3.954599516,4.175062682,4.240471833,4.097036925,3.455326752
3.490478542,2.8403814,2.94179751,3.106264389,2.77114396,3.120663123,3.300797856,3.57087553
3.490478542,3.175853376,3.022802812,3.121845936,3.055236662,3.15003894,3.304110054,3.910644511
3.490478542,4.081184669,4.139180928,4.62673589,4.548132561,4.71833214,4.864252108,5.083655642
3.490478542,3.526260651,3.610451774,3.879042478,3.469131288,3.949110538,3.607203058,4.480544936
3.490478542,3.105743326,3.055206636,3.396277992,3.450305399,3.457949602,3.414775845,3.759080371
3.490478542,4.033300679,4.124163998,4.43021066,4.356231288,4.607509719,4.52554865,3.791809905
3.490478542,2.702685729,2.858127817,2.855032828,2.45254784,2.781497626,2.947688681,2.127921258
3.490478542,3.743388623,3.543515788,3.686156093,3.694508773,4.050278977,4.192554321,4.965569694
3.490478542,2.45366056,2.83970142,6.12168561,6.008461314,6.217317516,6.321863103,5.886011386
3.490478542,3.156790818,2.841958331,3.291194974,2.725144328,2.574529029,2.626917141,2.518691908
3.490478542,3.973116057,4.04773622,3.084745438,2.41971916,2.64424387,2.833053002,2.175807095
3.490478542,3.544321235,3.439465575,3.901402367,3.915482563,4.29231439,4.186240935,4.13675385
3.490478542,3.377591848,3.810600688,2.08928484,2.18507247,2.136978884,2.18798368,1.378910814
3.490478542,3.410162421,3.411740582,4.037115196,3.873854391,3.890819292,3.90958819,4.290188051
3.490478542,3.4889933,3.723680611,1.688084643,1.361284867,1.714626581,1.508609589,0.378784695
3.490478542,2.38044395,2.680152197,2.715217031,3.348797251,3.633872398,3.643953512,3.116464873
3.490478542,3.271986959,3.439832215,4.414857545,4.143294875,4.288850494,4.211757809,3.418099244
3.490478542,2.885861083,3.000233122,2.215454855,1.903614881,1.898449571,2.200140166,2.07881147
3.490478542,2.739546594,2.880204494,3.84874742,4.236857523,4.075246938,4.471302239,3.899961323
3.490478542,5.030452796,5.125301523,4.472692382,5.270620856,5.308732611,5.48933179,5.071378276
3.490478542,3.823834456,3.732316424,4.278193697,4.241567574,4.518969549,5.30291947,5.213578314
3.490478542,3.331748534,3.519317603,4.559807313,3.660944519,4.111156148,4.188615914,4.437943743
3.490478542,4.843794183,4.576701385,4.637473368,4.214369945,4.650299513,4.55967585,4.303087637
3.490478542,3.576840401,3.386084879,1.933951527,1.85777786,2.147196179,1.975048708,1.507956252
3.490478542,3.548825875,3.417930587,5.163833984,5.440692342,5.550773623,5.868247034,6.383066355
3.490478542,4.563929548,4.608256402,3.347880418,2.998977323,3.436546344,3.089224851,3.056959057
3.490478542,3.964330152,3.930331844,3.554260368,3.590113957,4.246629653,4.048170239,3.610834744
3.490478542,3.668635045,3.580598935,4.180624832,3.979520673,4.23443698,4.242166714,3.836001102
3.490478542,4.172013296,4.212128903,6.32682042,6.434629975,6.997367911,6.56541323,6.019188989
3.490478542,3.164830695,3.367302114,3.875178383,3.685721333,4.064016514,3.745216577,3.97408864
3.490478542,3.875529468,3.927094931,2.516786848,2.116387676,2.333504823,2.216893858,2.496520162
3.490478542,4.735096536,4.614230801,4.119016242,4.603036237,4.735064892,4.533726131,4.916079146
3.490478542,4.09319953,4.137913046,3.510043105,3.996944183,3.8541793,3.690615409,3.77007076
3.490478542,2.353644216,2.504183605,2.152627344,1.999881473,1.938138082,2.01692103,2.709252935
3.490478542,3.52971186,3.503206174,4.905817657,4.143388671,3.944706288,4.226590373,4.724539892
3.490478542,3.182008159,3.153779176,3.966693209,2.876250159,2.883523433,3.173614665,3.0037905
3.490478542,3.518864985,3.768964342,3.817962276,4.078080024,4.282773794,4.648719397,4.810740119
3.490478542,3.982251107,3.987906823,3.812677771,3.283236863,3.618554863,3.381739146,3.54054564
3.490478542,3.51592294,3.872813291,3.817883251,3.23907684,3.630129413,4.019296124,4.290838293
3.490478542,2.689943849,2.68902799,1.920223452,0.367138742,0.438613438,0.662003701,0.712588725
3.490478542,3.951828932,3.971133418,3.852008479,3.030836775,2.877851301,2.581805444,3.359974744
3.490478542,2.667414908,2.789439317,3.617884771,3.074533432,3.132118536,2.879934683,3.052934823
3.490478542,2.926665167,2.862275282,3.114716685,2.764878457,2.75517612,2.834221334,2.83009209
3.490478542,3.329421578,3.523763275,1.854570081,2.880427005,3.408455531,3.90771569,3.244776302
3.490478542,3.508235855,3.812745688,3.513034941,3.589125536,3.848217029,3.63972066,3.216962188
3.490478542,4.131600419,4.321808505,3.49035295,3.569520523,4.172048459,4.331649435,3.66934536
3.490478542,3.14199685,3.535862191,3.870610817,3.245030599,3.723806988,3.365985585,3.854944885
3.490478542,3.322366345,3.351985017,4.221116096,4.212235054,4.390261828,4.547619839,5.283923846
3.490478542,3.508970602,3.387296667,4.137025738,3.717794533,3.133315262,3.001289295,2.769399253
3.490478542,4.291294671,4.023721249,4.828062618,3.902093367,4.226845889,4.349040055,4.534137694
3.490478542,3.552726059,3.737365945,2.965386543,2.68005619,2.408592609,2.450972958,2.639963845
3.490478542,3.753795571,3.839519178,4.358336593,4.202716471,4.449094785,4.833189246,5.004860883
3.490478542,2.172025114,2.481614513,1.838012929,1.291492604,2.155974601,2.254877155,2.621563691
3.490478542,3.589516678,3.668882612,4.044006748,4.084826593,4.064436116,4.263813425,4.54978092
3.490478542,3.31725478,3.474460877,3.523331954,3.108514006,3.443632723,3.190782951,2.966712333
3.490478542,3.662919337,4.035660988,4.988088554,5.259090867,5.623361996,5.174662426,5.691002105
3.490478542,3.365168482,3.332346112,4.159588806,4.179686948,3.949696816,4.09853389,3.958372544
3.490478542,4.098262226,4.543664311,3.297999025,3.55346641,3.935825629,3.908700973,3.660932689
3.490478542,3.354252382,3.014445699,3.594913942,2.659499629,2.72928273,3.049574207,2.32229427
3.490478542,3.54745174,3.79660008,5.114940232,5.180490494,5.222085636,5.134858189,4.935160983
3.490478542,3.831603874,3.967578006,2.385642554,1.42334236,1.733850646,1.957920639,1.144304759
3.490478542,3.793711921,3.745323122,3.735376541,4.119848481,4.218333764,4.056056602,4.946527
3.490478542,2.870331901,2.947116302,2.954671981,2.632263054,2.716118276,3.20586026,2.095145304
3.490478542,2.424369982,2.511192844,3.480082563,3.832441365,3.771104761,3.606758733,3.405091127
3.490478542,3.445429494,3.183463002,4.017537626,2.807360802,3.125934855,3.344396899,3.535234351
3.490478542,4.354960243,4.459005573,4.658958293,4.732598438,4.661807433,4.609561791,4.905119292
3.490478542,4.648401499,4.676259084,4.204220897,4.403133345,4.295796626,4.319463807,4.092789913
3.490478542,4.537657471,4.52163095,4.908084014,4.700449463,4.895359227,5.397168009,5.197193869
3.490478542,4.744773387,4.912610188,5.228755647,5.233019108,5.064072517,5.097359303,4.848853586
3.490478542,3.521713123,3.31877184,1.430814481,1.370967346,1.766475004,2.209220293,1.966470986
3.490478542,3.378317023,3.866148036,3.077327553,1.896544236,2.34578494,2.382338461,2.478657812
3.490478542,3.399017254,3.557814502,3.187297242,3.058066156,3.149624206,2.986176877,2.59656251
3.490478542,3.471904665,3.542798301,4.001780713,4.396536379,4.779648457,5.216021949,5.408551412
3.490478542,3.072236822,2.945569377,3.650666754,3.903037889,4.223843986,4.620977955,5.451498905
3.490478542,3.647994041,3.755595384,3.219908055,2.723986298,2.727957338,3.060431017,2.221374004
3.490478542,3.624227436,3.641937545,1.809842341,2.031603825,2.505408883,2.424219254,3.076815754
3.490478542,4.374318208,4.388694789,3.361937334,2.174173522,2.423063323,2.572716454,2.704419503
3.490478542,3.360151263,3.191347722,4.471867691,3.512251391,4.074929575,4.248056089,3.791658566
3.490478542,4.269249297,4.243887766,4.649952919,4.222562743,4.414395913,4.163668168,4.570022769
3.490478542,5.236913235,5.103167536,4.954414239,5.030252575,4.949127807,5.234898657,5.917392893
3.490478542,4.584238757,4.690020549,4.966352448,4.404005608,4.637629148,4.576031014,4.121126072
3.490478542,4.073127301,4.091564927,3.835077098,3.692913061,3.81198555,4.033244865,4.00570435
3.490478542,4.186174308,3.856084049,4.13155931,4.33568634,4.312921041,4.784112316,5.200308032
3.490478542,3.567512799,3.727692097,3.035443472,3.12799265,3.326798258,3.481084333,2.215519447
3.490478542,4.027843022,4.289760137,5.234843812,4.865694909,4.681247091,4.762819613,4.973540017
3.490478542,4.368110184,4.530408621,5.2029791,5.887701231,5.809586054,5.863035287,5.84151788
3.490478542,3.668429968,3.933001294,3.982324957,4.410016229,4.136736924,4.200639239,4.230983725
3.490478542,3.77025819,3.932357341,4.89694414,4.551555289,4.820298257,5.043743797,4.878611298
3.490478542,3.355954669,3.435128179,2.092626241,1.591580863,2.135281733,2.411630476,1.834381763
3.490478542,3.216246613,3.48092371,3.807958904,3.355032895,3.669915513,3.705272132,3.487633763
3.490478542,3.32844084,3.635810222,2.880578054,2.679539871,3.124115946,3.120507183,2.766973122
3.490478542,2.346663044,2.344803724,1.55655946,1.137779878,1.414499313,1.491309936,1.129470453
3.490478542,3.862881859,3.945858711,3.366576407,3.252629617,3.423569728,3.652038165,2.953711393
3.490478542,4.266605521,4.202978627,4.001844593,3.65512904,4.156740162,4.01015962,4.250057098
3.490478542,2.61233433,2.768425308,2.747047311,2.459054129,2.846948258,2.804514374,2.779766059
3.490478542,2.750271095,2.975608784,3.335652166,3.111209004,3.244844525,3.317562148,3.292184401
3.490478542,3.900491875,4.116784213,4.919229156,4.863501571,5.062284689,5.417299435,5.65163845
3.490478542,1.01293378,1.091393985,1.436040914,1.059103323,1.773715251,1.914970171,1.907999331
3.490478542,3.640817006,3.712295853,3.540547543,2.626342737,2.944017479,3.122010236,2.888478317
3.490478542,3.7313863,3.732798447,4.254534946,4.475267035,4.431644947,4.312862474,4.218153193
3.490478542,3.864669373,3.834310078,3.214894523,3.132437682,3.222107233,3.740131513,3.12907522
3.490478542,1.562344045,1.924765649,1.650306368,0.81740694,1.041352097,1.157759142,0.824289259
3.490478542,2.945465402,3.276573466,2.41226004,1.943871333,2.097865152,2.331300446,2.431136797
3.490478542,3.923601938,3.952323859,4.531090287,4.231307356,4.647122149,4.944727438,4.7048459
3.490478542,3.768659263,3.913256984,2.337818597,2.274591543,2.364603884,2.306837592,1.597489019
3.490478542,4.588832879,4.670150928,3.21689388,2.589572687,2.564278853,2.925073997,3.713533498
3.490478542,2.780531172,3.06068891,2.440092944,2.422449087,2.497156365,2.054512975,2.637207179
3.490478542,4.200866134,3.961931968,3.37199913,3.963724424,4.164996788,4.076216914,3.833768894
3.490478542,3.332777571,3.695332135,4.252842473,4.088989955,4.221693332,4.283598986,4.043362998
3.490478542,2.393963991,2.335275891,1.28833267,1.279726895,1.384067104,1.345268933,1.431586575
