P_1_3,P_2_3,P_3_3
3.708320009,4.096435092,3.834342867
3.708320009,4.043627998,3.781740203
3.708320009,3.24411767,3.346221054
3.708320009,2.711237692,2.666954635
3.708320009,3.915355358,3.73931776
3.708320009,3.312370782,3.491952741
3.708320009,3.971770613,4.207660082
3.708320009,3.690979709,3.340820641
3.708320009,4.413259766,4.470210345
3.708320009,2.933861698,2.704842982
3.708320009,3.309862704,3.409516514
3.708320009,3.11960248,2.927812904
3.708320009,3.087429955,3.067963493
3.708320009,2.808818099,3.120454629
3.708320009,4.040193069,3.873792706
3.708320009,3.437898763,3.627413285
3.708320009,4.2833212,4.230518249
3.708320009,3.009928821,2.959478972
3.708320009,2.830368458,2.58457682
3.708320009,3.352699888,3.636619292
3.708320009,4.429490413,4.210831018
3.708320009,2.482981242,2.658807837
3.708320009,4.054807601,3.900200927
3.708320009,5.061974439,5.139912817
3.708320009,4.125469277,3.729954656
3.708320009,4.068133168,3.972850408
3.708320009,4.279836529,4.032993729
3.708320009,4.056284496,3.855676223
3.708320009,5.443703018,5.429390412
3.708320009,3.611508402,3.776315251
3.708320009,2.619759453,2.742900595
3.708320009,3.411296605,3.308925492
3.708320009,3.32617587,3.527157617
3.708320009,4.720102364,5.049041978
3.708320009,4.03694531,4.042178806
3.708320009,4.98897921,4.726866303
3.708320009,3.205512384,3.446276698
3.708320009,4.552424143,4.541303056
3.708320009,3.588505077,3.470906182
3.708320009,4.682493731,4.648644512
3.708320009,3.891161061,3.765173806
3.708320009,4.367597896,4.353566404
3.708320009,3.825709703,3.93768325
3.708320009,4.227601309,4.135059877
3.708320009,3.506773791,3.612834007
3.708320009,4.122814659,3.955642528
3.708320009,3.2928573,3.189506968
3.708320009,3.72054593,3.716796051
3.708320009,2.531076766,2.814353258
3.708320009,3.833404293,4.110697987
3.708320009,4.337674426,4.078716514
3.708320009,3.741609414,3.763000787
3.708320009,5.021616353,5.00310774
3.708320009,4.070422121,3.933475767
3.708320009,3.549065732,3.748150269
3.708320009,3.391512842,3.126912606
3.708320009,2.393260291,2.431983197
3.708320009,3.245599485,3.304108573
3.708320009,4.100769887,4.185245435
3.708320009,3.339605709,3.37891768
3.708320009,3.353280151,3.356131741
3.708320009,3.292142047,3.363959129
3.708320009,4.146959836,3.841227803
3.708320009,4.613660302,4.190767843
3.708320009,3.838243704,3.501406386
3.708320009,3.499714507,3.795043518
3.708320009,4.132434085,4.183558384
3.708320009,2.907354549,2.782188866
3.708320009,4.212348338,4.242124511
3.708320009,4.388868323,4.330103246
3.708320009,2.384641329,2.430354307
3.708320009,3.681925606,3.616253307
3.708320009,3.61590412,3.601902645
3.708320009,2.985339945,2.54409094
3.708320009,3.867616046,3.910703573
3.708320009,3.470963867,3.541115344
3.708320009,3.311294829,3.505010125
3.708320009,3.45000129,3.586681285
3.708320009,3.204845476,3.554228132
3.708320009,3.455999143,3.641765149
3.708320009,4.331472488,4.178505098
3.708320009,2.924563113,2.899432835
3.708320009,4.022140972,4.116051393
3.708320009,3.565506531,3.963310142
3.708320009,4.349335878,4.034269578
3.708320009,1.774369279,2.091499476
3.708320009,2.811001393,2.977925333
3.708320009,3.813501465,3.884735953
3.708320009,4.894257036,5.077141351
3.708320009,3.447652651,3.330765604
3.708320009,4.273232048,4.058347377
3.708320009,4.20066584,4.259297689
3.708320009,3.142516268,3.161413032
3.708320009,2.977041958,3.253125825
3.708320009,3.240915967,3.077005627
3.708320009,3.122556108,3.130200951
3.708320009,3.346797477,3.126773697
3.708320009,4.334606948,4.310173469
3.708320009,4.432087217,4.485903078
3.708320009,3.336187707,3.443621783
3.708320009,4.055160058,4.238581674
3.708320009,4.390582715,4.048255762
3.708320009,3.939543567,3.558949733
3.708320009,2.921315833,2.912608897
3.708320009,4.292360323,4.438515704
3.708320009,4.138633575,4.046527201
3.708320009,3.884594449,3.786994221
3.708320009,2.869724571,3.031358545
3.708320009,2.970610747,2.918380847
3.708320009,2.759418246,3.120660341
3.708320009,2.876328924,2.835297513
3.708320009,3.308267296,3.348695647
3.708320009,2.247131165,2.500592499
3.708320009,4.377721384,4.322030445
3.708320009,3.398669926,3.400579352
3.708320009,3.868931644,3.898273943
3.708320009,4.743265223,4.636857889
3.708320009,3.897311818,3.936335515
3.708320009,3.648972051,3.742729355
3.708320009,3.67806005,3.83193138
3.708320009,3.463353528,3.950228958
3.708320009,3.552848333,3.439910559
3.708320009,4.190864205,4.19300871
3.708320009,4.834605264,4.835682833
3.708320009,4.515093968,4.391149649
3.708320009,4.559697666,4.522159327
3.708320009,4.858043695,4.404909729
3.708320009,3.603589266,3.684319991
3.708320009,3.735234017,3.683643853
3.708320009,3.281656242,3.139771629
3.708320009,3.754833945,3.585155916
3.708320009,3.925807313,3.683517923
3.708320009,3.832466977,3.742562605
3.708320009,3.956334813,4.013679135
3.708320009,3.291872449,2.833829138
3.708320009,3.870469547,3.816888685
3.708320009,3.50145356,3.36726399
3.708320009,3.712100897,4.057498194
3.708320009,3.96909597,3.883597589
3.708320009,3.369085979,3.68134523
3.708320009,4.498473559,4.411363944
3.708320009,3.288389753,3.133827459
3.708320009,3.963493823,3.914976001
3.708320009,4.598899514,4.693951737
3.708320009,2.911753043,3.346042315
3.708320009,3.626229727,3.659969632
3.708320009,5.337387186,5.431851275
3.708320009,3.794473154,3.553622278
3.708320009,3.589395584,3.694592873
3.708320009,3.737917564,3.942650637
3.708320009,4.619135903,4.188797259
3.708320009,4.223937897,3.981562112
3.708320009,4.327264413,4.405070092
3.708320009,2.64410564,2.49623862
3.708320009,3.195274578,3.188418819
3.708320009,2.541734634,2.635054828
3.708320009,3.676014572,3.61332846
3.708320009,3.599488481,3.67332629
3.708320009,4.247142694,4.420509689
3.708320009,3.594060347,3.539985246
3.708320009,4.279674681,4.499714855
3.708320009,2.957731823,3.126491162
3.708320009,3.829090032,3.991883311
3.708320009,4.418268784,4.470555073
3.708320009,3.78083111,3.573081209
3.708320009,5.411379326,4.82224818
3.708320009,4.951146054,5.341279361
3.708320009,1.590323829,1.556666635
3.708320009,2.81703761,2.808115339
3.708320009,3.813434405,3.775441027
3.708320009,4.584861175,4.521930771
3.708320009,3.969040209,4.25487148
3.708320009,4.482977063,4.714367584
3.708320009,4.409099954,4.357804926
3.708320009,5.22298937,4.789343304
3.708320009,4.438278168,4.5531766
3.708320009,3.553415843,3.678577885
3.708320009,4.095025666,4.203905798
3.708320009,4.565780789,4.517294977
3.708320009,3.576518018,3.648760171
3.708320009,4.109279317,4.124886707
3.708320009,3.545839478,3.429926901
3.708320009,3.398601207,3.183237177
3.708320009,3.390322833,3.110693037
3.708320009,4.239356121,4.120037716
3.708320009,3.841719769,3.862586975
3.708320009,3.56422738,3.814314072
3.708320009,3.775097113,3.749101647
3.708320009,2.514553786,2.651260559
3.708320009,3.833840883,3.862609836
3.708320009,3.304836046,3.190384122
3.708320009,3.195614271,3.389706183
3.708320009,3.513482753,3.581434985
3.708320009,3.261813455,3.319811917
3.708320009,4.45727649,4.554246109
3.708320009,4.404582914,4.29184115
3.708320009,4.060938471,3.965706814
3.708320009,3.204992318,3.083757341
3.708320009,3.68744769,3.647936138
3.708320009,2.080357709,2.31521097
3.708320009,2.486397284,2.779669389
3.708320009,3.916896156,3.967351402
3.708320009,4.538756544,4.643127802
3.708320009,4.698515399,4.477060772
3.708320009,4.405582484,4.453503118
3.708320009,4.661850488,4.507208897
3.708320009,3.725073191,3.727715737
3.708320009,4.29750193,4.023233879
3.708320009,4.162125301,4.102565693
3.708320009,3.705628579,3.767576746
3.708320009,3.130421551,3.145123444
3.708320009,3.81083935,3.736400373
3.708320009,2.939053145,3.169807593
3.708320009,3.8187391,3.907326437
3.708320009,2.787481803,2.819974655
3.708320009,2.479943303,2.311879901
3.708320009,3.81359214,3.688126298
3.708320009,2.682578667,3.072146906
3.708320009,5.431143425,5.605773906
3.708320009,4.122681432,4.508631135
3.708320009,4.174910589,4.489415447
3.708320009,4.021632094,3.962909341
3.708320009,3.506566071,3.557668705
3.708320009,3.159675309,3.401708337
3.708320009,3.903711487,4.275192551
3.708320009,3.841974305,3.533578214
3.708320009,3.644952504,3.56609214
3.708320009,3.137236421,3.344682273
3.708320009,3.51652097,3.551786095
3.708320009,3.533867678,3.759687665
3.708320009,4.6625604,4.539706203
3.708320009,3.705917155,3.645747696
3.708320009,2.826250256,2.894611681
3.708320009,4.179882723,4.14260982
3.708320009,4.127561695,4.274974304
3.708320009,3.590222192,3.593323669
3.708320009,4.708428099,4.606463235
3.708320009,3.59026574,3.839696678
3.708320009,4.046685414,4.171730687
3.708320009,3.324724689,3.51040588
3.708320009,4.167144889,4.059776707
3.708320009,3.784542028,3.746595017
3.708320009,3.97437292,4.044671991
3.708320009,3.786101185,3.833491681
3.708320009,5.130011334,5.031135315
3.708320009,3.841898095,3.870068332
3.708320009,4.043199342,3.933341811
3.708320009,3.303526192,3.510873898
3.708320009,3.002886281,2.902356904
3.708320009,3.017499902,3.04177308
3.708320009,4.701627562,4.594156095
3.708320009,3.727486632,3.64487018
3.708320009,1.710172213,1.717334459
3.708320009,4.078537398,4.184880568
3.708320009,3.74905796,3.472734869
3.708320009,3.602990719,3.550026225
3.708320009,4.478469949,3.932551507
3.708320009,4.720679749,4.730758192
3.708320009,3.838561396,3.694247782
3.708320009,4.197411508,4.307326881
3.708320009,2.224379797,2.190405763
3.708320009,3.325077654,3.378961774
3.708320009,4.006727804,4.162770793
3.708320009,4.389602802,4.393279159
3.708320009,4.195052934,4.00079766
3.708320009,3.832704367,4.078682177
3.708320009,3.850325291,3.863966644
3.708320009,4.309290981,4.318816203
3.708320009,4.222642288,4.246871795
3.708320009,3.311055211,3.681681301
3.708320009,3.73937172,4.169497516
3.708320009,4.122536719,3.995938003
3.708320009,3.244389453,3.247013752
3.708320009,4.10242759,3.963496453
3.708320009,4.340997068,4.185645195
3.708320009,3.960317384,3.91552468
3.708320009,3.439138722,3.288029924
3.708320009,3.696133896,3.860072066
3.708320009,3.837574603,3.860884152
3.708320009,3.108534607,2.935897432
3.708320009,4.55876004,4.542217331
3.708320009,3.27513189,3.479671395
3.708320009,3.744520689,3.582668397
3.708320009,3.341776639,3.317507438
3.708320009,3.554195549,3.534685157
3.708320009,3.144910138,2.930811861
3.708320009,2.871884254,3.127065598
3.708320009,3.248440285,3.22584258
3.708320009,3.790147548,4.150118648
3.708320009,4.303162649,4.199418858
3.708320009,4.151442261,4.061647717
3.708320009,4.130044257,4.294319399
3.708320009,3.148785075,3.363936684
3.708320009,4.202428668,4.107519721
3.708320009,3.672321072,3.691953252
3.708320009,2.873407243,3.029894684
3.708320009,4.108074387,4.228573401
3.708320009,3.266151308,3.162944736
3.708320009,4.378305662,4.30360712
3.708320009,2.376333027,2.50910897
3.708320009,4.076280625,3.836482073
3.708320009,2.676006962,2.660965015
3.708320009,3.699400808,3.461212018
3.708320009,2.487377858,2.594928214
3.708320009,4.353654569,4.437753577
3.708320009,3.59019476,3.378970693
3.708320009,3.565025407,3.53745208
3.708320009,3.991029572,3.836001622
3.708320009,2.735589505,2.786071822
3.708320009,4.124573298,3.972312727
3.708320009,4.359685161,4.360759604
3.708320009,2.956750339,3.185798445
3.708320009,4.016002585,3.988393125
3.708320009,3.780122783,3.621936379
3.708320009,5.211373295,5.273612954
3.708320009,3.198349613,2.93581698
3.708320009,3.467523341,3.463715306
3.708320009,3.401686608,3.689559169
3.708320009,3.78298107,3.567567307
3.708320009,3.366919519,3.662072551
3.708320009,4.207441895,4.113203506
3.708320009,4.273574862,4.631725414
3.708320009,3.71811547,3.882262914
3.708320009,3.955851363,4.034844877
3.708320009,3.847925093,3.487196441
3.708320009,3.582919015,3.396664082
3.708320009,3.442149833,3.264446836
3.708320009,4.11940616,3.655297981
3.708320009,3.603987421,3.31625634
3.708320009,4.112152766,4.244339042
3.708320009,4.016350554,3.806691054
3.708320009,3.466275585,3.752637893
3.708320009,4.701275894,4.483481256
3.708320009,3.551400749,3.67344019
3.708320009,3.813586428,3.571984626
3.708320009,3.905778175,3.842073116
3.708320009,4.318239542,4.249018119
3.708320009,3.421103939,3.487172255
3.708320009,3.899742412,3.807594793
3.708320009,2.309636884,2.51571165
3.708320009,3.245483596,3.332313415
3.708320009,2.831033456,2.920659923
3.708320009,5.04636921,5.044605257
3.708320009,5.481220524,5.554301377
3.708320009,4.282076507,4.183147924
3.708320009,3.601174965,3.081988712
3.708320009,3.300464968,3.543535778
3.708320009,2.625685799,2.559231473
3.708320009,3.070586305,2.794459166
3.708320009,3.001612878,3.290708448
3.708320009,3.882944306,3.706230386
3.708320009,3.284609179,3.301620792
3.708320009,4.908031438,4.572495407
3.708320009,3.386106161,3.476152729
3.708320009,3.742192604,3.819415852
3.708320009,5.09711784,5.141690094
3.708320009,3.398296326,3.633188537
3.708320009,3.642813512,3.88006579
3.708320009,4.569901447,4.553783851
3.708320009,3.123608577,3.202180548
3.708320009,3.312050684,3.194576966
3.708320009,5.224596084,5.002738077
3.708320009,3.072933125,3.084569465
3.708320009,3.370642412,3.148638054
3.708320009,4.00258614,4.085756441
3.708320009,4.40748921,4.060348054
3.708320009,2.125960703,2.378353561
3.708320009,2.533267152,2.787272196
3.708320009,3.13061307,3.14674874
3.708320009,3.223113771,3.235121682
3.708320009,2.714912693,2.984882421
3.708320009,4.611601057,4.600772018
3.708320009,4.477235672,4.960827725
3.708320009,3.282836325,3.043382134
3.708320009,3.604280431,3.735878134
3.708320009,3.707947604,3.468997181
3.708320009,3.882996888,3.754120519
3.708320009,2.855560287,2.805848457
3.708320009,3.513168896,3.552917784
3.708320009,4.938140435,4.975504206
3.708320009,4.572705412,4.389509794
3.708320009,4.826159618,4.397318606
3.708320009,4.222977476,4.007917659
3.708320009,3.719513643,3.90953869
3.708320009,5.126230415,5.075238788
3.708320009,2.841056623,3.084469648
3.708320009,4.150684871,4.28087651
3.708320009,3.315190929,3.352553111
3.708320009,4.670894638,4.504900892
3.708320009,3.341128964,3.296259255
3.708320009,2.500929428,2.480081779
3.708320009,3.327506799,3.32943836
3.708320009,2.962952588,2.855567356
3.708320009,4.092885977,4.203578227
3.708320009,4.3198849,4.360832436
3.708320009,3.516835261,3.867610863
3.708320009,2.541530766,3.00977407
3.708320009,3.115643849,3.26715423
3.708320009,3.502761744,3.541860489
3.708320009,2.134479033,1.971322464
3.708320009,4.330909357,4.094044543
3.708320009,3.446717895,3.456879499
3.708320009,3.729754933,3.496731648
3.708320009,4.406914854,4.242406752
3.708320009,3.260278722,3.439787485
3.708320009,3.279853854,3.21269419
3.708320009,3.068490091,2.995440381
3.708320009,3.819573524,3.75764142
3.708320009,3.797051084,4.093732865
3.708320009,2.69284249,2.813149543
3.708320009,3.063904526,3.240040225
3.708320009,5.123336802,5.193644254
3.708320009,3.023195574,3.199825146
3.708320009,4.381294607,4.352566196
3.708320009,4.500868561,4.22118718
3.708320009,3.770423191,3.589047442
3.708320009,3.881640328,3.918023691
3.708320009,3.748635875,3.79894416
3.708320009,3.394886327,3.467471462
3.708320009,3.973616191,3.833062359
3.708320009,3.962918735,3.968715263
3.708320009,3.82535078,3.767145793
3.708320009,4.690617678,4.458510363
3.708320009,3.626359908,3.807576106
3.708320009,3.561179618,3.324367388
3.708320009,4.075095664,4.068704316
3.708320009,3.192892375,3.496588721
3.708320009,2.799423237,2.514979646
3.708320009,3.272232873,3.196551613
3.708320009,3.858571908,3.816509614
3.708320009,3.721192813,3.79779136
3.708320009,4.007546277,3.891903541
3.708320009,3.797849666,3.804990446
3.708320009,3.197878769,2.937518102
3.708320009,3.785037259,3.760037336
3.708320009,4.159167996,3.967182956
3.708320009,4.344883069,4.310758196
3.708320009,3.610142952,3.602840127
3.708320009,3.08631274,2.793616011
3.708320009,3.55906165,3.796461278
3.708320009,3.914989132,3.718066004
3.708320009,3.595793435,3.591527959
3.708320009,3.443196132,3.013986707
3.708320009,2.31866236,2.211700406
3.708320009,3.652868486,3.929828092
3.708320009,3.203933228,3.379382986
3.708320009,2.290354894,2.346134725
3.708320009,3.854385295,3.85560372
3.708320009,4.256086459,4.042553137
3.708320009,4.000431455,4.068130512
3.708320009,3.423337068,3.439451338
3.708320009,3.959297505,3.891982201
3.708320009,4.097600673,4.095914906
3.708320009,3.970905331,3.638685596
3.708320009,3.318174902,3.468001107
3.708320009,2.788924277,3.170910014
3.708320009,3.506484772,3.428821545
3.708320009,2.2355607,2.214772555
3.708320009,4.052928827,3.737627439
3.708320009,3.319031125,3.454070228
3.708320009,3.561203727,3.73245767
3.708320009,4.640444746,4.677581231
3.708320009,3.395220644,3.38133924
3.708320009,3.352130114,3.845849233
3.708320009,4.603547116,4.571177408
3.708320009,4.119860971,4.277001178
3.708320009,3.820377834,3.640172863
3.708320009,2.769073087,3.096686228
3.708320009,4.567048911,4.627491077
3.708320009,4.030819426,3.925728172
3.708320009,2.417964811,2.556607004
3.708320009,3.050907054,2.879762369
3.708320009,2.693090119,3.040311823
3.708320009,4.656476748,4.486202168
3.708320009,3.845630919,4.115670526
3.708320009,2.917693962,3.116260838
3.708320009,4.225670498,4.185769007
3.708320009,3.59489074,3.469452706
3.708320009,4.314688646,4.575319669
3.708320009,4.007927737,3.927453295
3.708320009,4.166112378,4.016554606
3.708320009,4.012414786,4.191780258
3.708320009,4.512343272,4.677823638
3.708320009,3.08636708,3.40691798
3.708320009,3.130635977,2.982227413
3.708320009,3.24827139,3.245476596
3.708320009,4.638308057,4.739659725
3.708320009,3.953997482,3.723350391
3.708320009,4.677078672,4.567885703
3.708320009,4.335257432,4.471539733
3.708320009,4.039958787,4.079957316
3.708320009,3.63194267,3.943255516
3.708320009,4.244707046,4.01175615
3.708320009,4.220669065,4.121951119
3.708320009,4.340382098,3.88070785
3.708320009,2.726660302,2.361865096
3.708320009,3.202577661,3.176227268
3.708320009,3.298000857,3.278083025
3.708320009,3.614352558,3.858597217
3.708320009,3.999890878,3.938852815
3.708320009,3.231199335,3.123890587
3.708320009,4.87624862,4.894694297
3.708320009,3.256545184,3.310200008
3.708320009,3.950900324,4.00557889
3.708320009,4.477004357,4.335426386
3.708320009,4.086979846,3.865959513
3.708320009,3.941305749,3.921436528
3.708320009,3.516332643,3.66594638
3.708320009,4.319065542,4.324294332
3.708320009,4.035635215,3.744973978
3.708320009,4.491532202,4.188804607
3.708320009,4.75114847,4.840174192
3.708320009,4.09214449,4.277926895
3.708320009,4.22992856,4.287475716
3.708320009,4.349638308,4.295418094
3.708320009,3.839226623,3.728733099
3.708320009,2.819840261,2.994705982
3.708320009,3.963100289,4.321171877
3.708320009,3.716841458,3.651892992
3.708320009,3.548794932,3.48502269
3.708320009,5.303783221,4.880135254
3.708320009,4.089052552,4.172159558
3.708320009,4.065567503,3.729100578
3.708320009,4.027251586,3.664220549
3.708320009,3.918090103,3.857043226
3.708320009,3.213076166,3.394938043
3.708320009,4.157707287,4.001978292
3.708320009,3.693688869,3.801132848
3.708320009,2.868646247,2.953437113
3.708320009,4.495977476,4.49792419
3.708320009,4.427173761,4.171087453
3.708320009,3.692946562,3.93048464
3.708320009,3.876734719,3.852072543
3.708320009,2.859649086,2.948516692
3.708320009,3.697889498,3.54544149
3.708320009,3.226760348,3.019267852
3.708320009,3.640706097,3.796035415
3.708320009,3.324841866,3.121449663
3.708320009,2.999793538,2.897757237
3.708320009,4.029912082,4.237883202
3.708320009,4.343091434,4.550416521
3.708320009,4.571831384,4.368199809
3.708320009,3.892429828,4.100937974
3.708320009,4.457341825,4.600370122
3.708320009,3.303518055,3.672556783
3.708320009,4.693979947,4.717269161
3.708320009,3.440829317,3.439166908
3.708320009,3.450725501,3.623815315
3.708320009,3.575152262,3.733437772
3.708320009,3.950990094,4.153084653
3.708320009,4.039123562,4.161185172
3.708320009,3.966979363,4.228339252
3.708320009,4.265390812,4.266081447
3.708320009,4.748746472,4.4315794
3.708320009,3.33727849,3.183458708
3.708320009,4.249217211,4.254539725
3.708320009,3.681055883,3.852987989
3.708320009,3.819104908,3.77108758
3.708320009,3.464231704,3.226327895
3.708320009,4.765433944,4.272796924
3.708320009,4.54931108,4.649405315
3.708320009,3.552904421,3.789689673
3.708320009,4.240630837,3.896253278
3.708320009,3.453974503,3.510835511
3.708320009,3.477324643,3.461609716
3.708320009,3.204572133,3.248753
3.708320009,4.658431162,4.463813247
3.708320009,4.226934913,4.005309435
3.708320009,3.063970274,2.954523748
3.708320009,3.14851688,3.120001532
3.708320009,4.435335885,4.871757513
3.708320009,3.649460151,3.703035115
3.708320009,3.604512396,3.833378017
3.708320009,3.256692982,3.185455678
3.708320009,3.822216885,3.881807586
3.708320009,4.084342341,3.952903665
3.708320009,4.051272443,4.237979379
3.708320009,2.646042231,2.742761441
3.708320009,3.397742924,3.531699943
3.708320009,4.899120589,4.785498392
3.708320009,4.386838512,4.131675235
3.708320009,3.782163402,3.76970729
3.708320009,3.150468,3.258176637
3.708320009,4.103542876,4.072300341
3.708320009,3.450948839,3.799257503
3.708320009,3.864022418,3.69175993
3.708320009,3.138079863,3.055844637
3.708320009,4.489958117,4.40360568
3.708320009,4.060192627,4.138894428
3.708320009,3.755573785,3.418946104
3.708320009,4.374755907,4.226464774
3.708320009,3.937278261,3.639097624
3.708320009,2.187723362,2.327223597
3.708320009,4.174112155,4.143678441
3.708320009,4.205581209,4.059607689
3.708320009,4.447592431,4.295853229
3.708320009,4.595260737,4.5859431
3.708320009,3.642989235,3.362805803
3.708320009,3.373475562,3.22171497
3.708320009,4.601233546,4.468376553
3.708320009,3.333176102,3.257869032
3.708320009,3.909053764,3.881794834
3.708320009,3.030560701,3.056870602
3.708320009,3.474189009,3.373529711
3.708320009,4.443035513,4.254728399
3.708320009,3.887552301,4.317867447
3.708320009,4.381653811,4.41280726
3.708320009,3.796464139,3.907614054
3.708320009,3.900982657,4.186266702
3.708320009,4.143686382,4.277498149
3.708320009,3.76824224,3.724574759
3.708320009,3.251853772,3.452965631
3.708320009,3.520785715,3.322042409
3.708320009,3.892858065,3.923511678
3.708320009,4.061753471,4.044571735
3.708320009,3.589265919,3.429390759
3.708320009,4.966712938,5.122887885
3.708320009,4.098200565,4.187211979
3.708320009,3.745949119,3.789463512
3.708320009,2.412724871,2.558237073
3.708320009,4.14198422,4.123194636
3.708320009,4.745290523,4.522903754
3.708320009,2.678788787,2.495616768
3.708320009,3.490145497,3.594840884
3.708320009,3.543616009,3.510399096
3.708320009,3.756808431,3.51889433
3.708320009,3.695054618,3.837647811
3.708320009,3.972255351,4.082713875
3.708320009,4.426518957,4.595495543
3.708320009,3.88031676,3.934692511
3.708320009,5.238781198,5.056342051
3.708320009,3.996500646,4.012727577
3.708320009,4.880610754,5.070636506
3.708320009,3.05817509,2.82613764
3.708320009,2.788862605,2.701829442
3.708320009,3.459353783,3.210148076
3.708320009,4.015447682,4.047464176
3.708320009,3.994926266,4.357619248
3.708320009,3.818682328,4.189538474
3.708320009,3.585883189,3.699660865
3.708320009,3.783130093,4.157607057
3.708320009,3.809485038,3.787719673
3.708320009,3.123386393,3.290760306
3.708320009,4.299441124,4.152022962
3.708320009,3.548958199,3.684984838
3.708320009,3.537528803,3.373943033
3.708320009,3.4767966,3.530530272
3.708320009,3.177167182,3.353751172
3.708320009,3.531570564,3.380154523
3.708320009,4.220081781,4.217408639
3.708320009,3.116779273,3.199489411
3.708320009,3.856311226,3.746709346
3.708320009,2.829212554,2.869907323
3.708320009,4.530551464,4.338571944
3.708320009,3.797186812,3.774937624
3.708320009,3.370933954,3.073617836
3.708320009,3.48800477,3.464939379
3.708320009,3.125494118,3.27168354
3.708320009,4.090092981,4.005619624
3.708320009,3.443695444,3.324520682
3.708320009,2.945104999,2.78763507
3.708320009,3.739587395,3.916455322
3.708320009,4.686803504,4.277527203
3.708320009,4.341848517,4.381501804
3.708320009,4.703153834,4.802297234
3.708320009,4.382656112,4.242182921
3.708320009,3.897214569,3.828718658
3.708320009,3.497365118,3.557111036
3.708320009,3.103298912,3.27990873
3.708320009,3.733451376,3.859100208
3.708320009,4.595487911,4.617127991
3.708320009,3.118857385,3.225649201
3.708320009,4.627130507,4.425504002
3.708320009,3.937918131,3.888640836
3.708320009,2.801299872,2.89248539
3.708320009,3.216206979,3.366513534
3.708320009,3.743231836,3.546983659
3.708320009,3.911174445,3.769875876
3.708320009,3.991469393,4.176176131
3.708320009,4.014419821,3.821087043
3.708320009,3.279504872,3.168576955
3.708320009,5.159087861,4.837854031
3.708320009,3.940670135,4.137030384
3.708320009,3.428453066,3.478824755
3.708320009,4.856089241,4.577035711
3.708320009,3.719383014,3.75527447
3.708320009,3.743719089,3.834973612
3.708320009,4.081308832,4.371649986
3.708320009,3.905451353,4.077078498
3.708320009,4.263898013,4.212541885
3.708320009,4.978772213,4.797629974
3.708320009,3.473885706,3.516930532
3.708320009,3.241848706,3.539040328
3.708320009,3.885855534,3.943825299
3.708320009,4.569102436,4.579046089
3.708320009,4.443656683,4.573550626
3.708320009,3.889331772,3.654936221
3.708320009,3.732289046,3.944247307
3.708320009,2.803378707,2.791318095
3.708320009,4.121842879,4.047003496
3.708320009,3.031555393,3.145410733
3.708320009,4.293714966,4.129560738
3.708320009,3.69422505,3.738716462
3.708320009,2.594880047,2.685147219
3.708320009,4.032426002,4.115815221
3.708320009,3.440639756,3.677540113
3.708320009,3.480758921,3.855337292
3.708320009,3.003716725,3.297321303
3.708320009,3.982782687,3.952846908
3.708320009,3.126520408,2.852710081
3.708320009,4.281033241,4.411780657
3.708320009,3.984583615,3.805612067
3.708320009,4.119825895,4.083663898
3.708320009,3.810114337,3.618131417
3.708320009,3.102388253,3.150853652
3.708320009,4.499559786,4.587626536
3.708320009,4.964327612,4.843086607
3.708320009,2.60654225,2.700246125
3.708320009,3.745648686,3.64308255
3.708320009,3.897842481,4.105688131
3.708320009,3.028478864,2.894659841
3.708320009,3.516311968,3.53083722
3.708320009,3.008235589,3.024716182
3.708320009,2.933216926,2.849982548
3.708320009,3.269587922,3.192679413
3.708320009,4.521024753,4.499396038
3.708320009,3.575843282,3.547471795
3.708320009,2.5478612,2.764577712
3.708320009,3.7246518,3.752997913
3.708320009,4.003145115,3.981935425
3.708320009,3.096328892,3.138619903
3.708320009,3.164025271,3.493026723
3.708320009,4.293239085,4.244269635
3.708320009,2.930629865,2.84692608
3.708320009,3.465565763,3.380024603
3.708320009,3.583703289,3.746346082
3.708320009,4.220422483,3.906252644
3.708320009,3.697771198,3.84342348
3.708320009,4.432807972,4.564715283
3.708320009,3.91373278,3.812673055
3.708320009,3.351020605,3.784522079
3.708320009,2.868034499,2.909356039
3.708320009,3.715482041,3.603506196
3.708320009,5.108929664,5.27026325
3.708320009,3.364973011,3.14086395
3.708320009,3.206012897,3.646142326
3.708320009,3.627262164,3.49122061
3.708320009,4.447662459,4.257153103
3.708320009,4.107815358,4.023929455
3.708320009,3.810276371,4.054897381
3.708320009,3.207155154,3.373895088
3.708320009,2.720935642,2.523595455
3.708320009,3.882046395,3.690747207
3.708320009,2.601829012,2.772036189
3.708320009,2.993154252,2.997516099
3.708320009,4.085375579,4.139908682
3.708320009,3.733186272,3.844546274
3.708320009,2.156507145,2.014920324
3.708320009,3.369907588,3.357149591
3.708320009,3.580218226,3.774007285
3.708320009,4.440871734,4.343681231
3.708320009,3.364599092,3.465549202
3.708320009,2.405372553,2.586193862
3.708320009,3.209033382,3.274760029
3.708320009,5.53405333,5.143455412
3.708320009,3.370486887,3.378789786
3.708320009,3.781154781,3.951506125
3.708320009,3.654128857,3.757880784
3.708320009,3.425885619,3.124421586
3.708320009,2.856425645,2.775014636
3.708320009,3.438237515,3.179786915
3.708320009,3.97405445,4.013290544
3.708320009,3.096146798,3.297174938
3.708320009,4.173333955,4.113499317
3.708320009,4.130468116,4.351691224
3.708320009,3.363035547,3.032189181
