P_1_6,P_2_6,P_3_6,P_4_6,P_5_6,P_6_6
3.659297345,2.869417063,2.948368382,3.509766132,2.9601101,2.98516496
3.659297345,2.985799791,2.89545707,4.617069987,4.826739696,4.881535442
3.659297345,4.338788392,4.264487503,3.618375855,3.434256204,3.851869889
3.659297345,4.22118279,4.154808762,2.750179534,3.681901561,3.511481989
3.659297345,5.169851131,5.200525924,5.713163095,5.654118538,5.294170299
3.659297345,3.352988271,3.555136604,3.245362619,3.700931736,3.715537568
3.659297345,4.783557066,4.504465358,3.934179788,3.666232262,3.632808325
3.659297345,4.329235127,4.415283117,3.581830384,3.636738328,3.295780998
3.659297345,4.411431037,4.207468968,3.387542079,3.305076868,3.741084382
3.659297345,3.955647686,3.922147404,3.746079246,4.016354878,3.979961563
3.659297345,4.039071491,4.220369249,4.070792673,3.998326101,3.898282248
3.659297345,3.213926973,3.335528975,3.684890764,3.407734908,3.076557545
3.659297345,3.11951964,2.995936084,3.668420796,3.982439444,4.106468337
3.659297345,2.087121173,2.068876625,1.089744579,-0.033817759,-0.18696093
3.659297345,3.009803481,3.300698607,3.722267098,2.948532711,2.727412997
3.659297345,2.809436412,2.804658606,0.990543054,0.965378049,1.391797996
3.659297345,3.564386135,3.66564448,4.61201338,4.590991262,4.783140876
3.659297345,4.825797877,4.755527943,4.389660237,4.423996021,4.330088918
3.659297345,4.759824081,4.90839809,3.614766418,3.81491715,3.584190675
3.659297345,3.965093521,4.087280113,4.639625534,3.959562272,4.131273556
3.659297345,3.669715927,3.844688602,2.615348343,2.381674717,2.478075331
3.659297345,3.445163604,3.427861908,3.857922827,2.999666035,3.118977894
3.659297345,4.581534352,4.655903006,4.260444732,3.81657949,3.874432663
3.659297345,3.221171744,3.318491975,2.925058539,3.120431876,3.060263806
3.659297345,4.649317123,4.368479421,5.175570823,5.640866962,5.792617696
3.659297345,3.201487036,3.44281956,4.083948655,3.899004207,3.852808593
3.659297345,2.895826345,2.526431004,0.914556167,0.482145921,0.498043929
3.659297345,4.760093044,4.555515431,4.41063667,4.653652601,4.029220227
3.659297345,3.157409396,3.177092268,1.913647856,2.033212868,2.642043526
3.659297345,3.537728146,3.154039462,4.748741616,5.066593547,5.113764319
3.659297345,4.824743026,4.734314879,4.248171517,4.421481627,4.253660316
3.659297345,2.867978809,2.779245306,3.14736901,3.133673836,3.394392457
3.659297345,3.476845562,3.593378449,4.318434052,3.311622895,3.462953049
3.659297345,3.996696015,3.902313405,3.940347191,3.956967092,4.25232448
3.659297345,3.733657308,3.444304979,3.459891473,3.105274089,3.710821739
3.659297345,2.880877848,3.083820822,4.350073503,4.426543786,4.388315641
3.659297345,2.96633516,3.031922384,4.475008993,4.738283743,4.882811089
3.659297345,3.73691196,3.863174631,3.134141383,3.247707008,3.692038217
3.659297345,4.466667822,4.423329588,4.48985238,4.725370182,4.501758759
3.659297345,2.639997401,2.810566322,0.427778389,-0.280748418,-0.484598351
3.659297345,4.13686387,4.180740761,4.607881447,5.53577787,5.541146154
3.659297345,3.225569287,2.975969913,3.466694354,3.87666347,3.808621473
3.659297345,4.521149513,4.353659356,4.601922092,4.795801373,4.588017593
3.659297345,3.505580896,3.719173661,4.301349979,4.544426199,4.613194024
3.659297345,3.819553143,3.553912094,3.802189425,3.42835501,3.776547676
3.659297345,4.468716987,4.216540334,4.143648619,4.432237743,3.9388103
3.659297345,3.700892265,3.879328236,3.986563598,3.909845459,3.879796713
3.659297345,3.738797321,3.694913956,2.92997649,3.40014872,3.483663783
3.659297345,2.093426312,2.053849019,2.919592296,2.03468588,1.94003679
3.659297345,3.774147838,3.545377127,3.265176546,3.000291959,3.343634555
3.659297345,3.909392694,3.615639526,3.600770267,4.240316113,4.035718296
3.659297345,3.302608758,2.85040741,0.806163775,-0.152625887,-0.221386729
3.659297345,2.442107798,2.006932836,1.796831905,0.577063764,0.771321511
3.659297345,4.67757195,4.939572493,5.400980351,5.744437395,5.372179594
3.659297345,4.050447501,3.622699952,4.180736577,4.614425574,5.122239734
3.659297345,4.748137548,4.813473446,6.58780487,6.520533179,6.481159543
3.659297345,3.77840361,3.806453068,3.425158568,3.494683134,3.648848187
3.659297345,3.481226652,3.467960626,3.013637028,2.711739175,2.961404394
3.659297345,3.964226514,4.134549861,3.985600466,2.993939262,3.086741652
3.659297345,3.250876429,3.589128249,3.057233848,3.83874796,3.466442273
3.659297345,4.110351029,3.731935976,2.989753929,3.186499363,3.08774384
3.659297345,3.349348898,3.413928984,2.701988734,1.961524941,2.321069902
3.659297345,3.894931945,3.991659561,2.022573627,2.374591945,2.286418516
3.659297345,4.088498031,4.300572304,4.315949966,3.87215355,4.357131695
3.659297345,4.82126112,4.787402487,5.970142929,6.003839711,5.943572279
3.659297345,3.484928921,3.390662145,2.454158471,2.797476549,3.115357833
3.659297345,3.062146107,2.795397652,2.986211434,2.421460346,2.305903332
3.659297345,3.32189174,3.467626261,3.743092232,2.888427956,3.040487826
3.659297345,2.532113399,2.555082928,2.701779704,2.395090626,2.32456675
3.659297345,3.643198897,3.669988302,3.511284691,3.697479995,3.676054422
3.659297345,4.45316088,4.126383405,5.025244163,4.434982754,4.119472164
3.659297345,4.190357462,4.149095843,4.241158907,4.019493947,4.480135202
3.659297345,4.410630232,4.58722342,3.409718399,4.072790533,3.645780346
3.659297345,3.651407336,3.651172157,2.762564397,2.65685181,2.65170955
3.659297345,2.303519957,2.499104564,1.933358182,1.619333639,1.644263007
3.659297345,2.775937518,2.743304376,2.463451877,2.535447649,2.051766755
3.659297345,3.850794845,3.826778027,3.923516392,4.405526276,4.66973093
3.659297345,4.636979641,4.936563294,5.466551743,5.398084131,5.44395526
3.659297345,2.517104216,2.468365148,3.427182621,3.900097664,4.014051862
3.659297345,2.688201689,2.955233072,2.231093672,1.992266149,2.382811011
3.659297345,3.339957741,3.343166915,3.979157323,4.887688264,4.856021543
3.659297345,3.786652385,3.575014904,5.05730529,5.553201148,5.377945535
3.659297345,3.008068923,3.011437954,2.310147465,2.511325671,2.651540242
3.659297345,4.076089358,3.992796302,3.57322347,3.331748016,3.476449791
3.659297345,3.30399018,3.486038188,2.566439915,2.631028882,2.215552314
3.659297345,4.011170149,3.861451275,4.177046433,3.144558501,3.019891702
3.659297345,3.77476989,3.872267392,3.37854409,3.384318924,3.282674195
3.659297345,5.171266808,5.164956632,4.680183175,5.133262161,4.743852029
3.659297345,3.975164999,4.226213915,4.422435732,4.527917692,4.76148598
3.659297345,3.974385341,3.847437442,4.428493276,4.825792359,4.787857924
3.659297345,3.946768055,3.857630607,3.804274284,4.153228095,4.077012917
3.659297345,4.092673842,4.325410991,3.60815807,3.825641025,3.983932224
3.659297345,2.684593904,2.783321546,3.216856839,3.653199643,3.413987337
3.659297345,1.824027939,2.095035038,-0.624113526,-0.32988208,-0.212945157
3.659297345,3.739213261,3.569283141,3.445096062,3.664391547,4.022391994
3.659297345,4.117553841,4.20018981,4.17650735,3.861513315,3.465493224
3.659297345,4.226628941,4.13935252,4.140731609,3.453736173,3.306662655
3.659297345,4.115034307,4.137019945,3.288409178,4.313332391,4.119019266
3.659297345,4.536238171,4.92175857,5.09714019,5.338636036,5.410452238
3.659297345,4.707080252,4.412293677,4.50223236,3.960761822,4.023759172
3.659297345,3.685155514,3.767856285,4.495840734,4.321152128,3.935771442
3.659297345,4.468270675,4.315751395,5.177497333,4.864676762,4.788883628
3.659297345,3.361122076,3.136787406,3.332131431,3.370401964,3.559027081
3.659297345,4.576928416,4.46561846,4.225705368,3.729484216,3.914037177
3.659297345,3.125391871,3.159588689,4.959834129,5.866234031,5.545742632
3.659297345,2.417120105,2.478004419,2.936276423,3.106584888,3.392074835
3.659297345,2.899843953,2.884025403,2.918129023,2.79567073,3.22826954
3.659297345,2.673268998,2.831440985,2.214885776,2.388302385,2.016501008
3.659297345,4.34021531,3.99555839,4.113775817,4.647156159,4.718419289
3.659297345,3.47474115,3.222618087,3.113762549,3.315886841,3.423010531
3.659297345,3.696153915,3.626015158,4.05987168,4.449761114,4.787816016
3.659297345,4.13678155,3.902232186,5.541123838,5.204237164,5.410911678
3.659297345,4.069146707,3.929779428,4.071919196,4.721418611,4.510861969
3.659297345,2.647441258,2.561989525,2.088305783,2.193837378,2.396325753
3.659297345,3.536004321,3.141802804,3.145658042,2.569972798,2.879862266
3.659297345,3.62410789,3.712906461,3.775330379,3.452102751,3.271761294
3.659297345,3.892518307,3.739032193,2.044526245,1.608538934,1.264307516
3.659297345,3.689746955,3.530492317,3.922309483,3.565083647,3.958668283
3.659297345,5.430573811,5.201008889,5.196082112,5.396796327,5.431306128
3.659297345,4.403094462,4.230371663,4.023076538,3.768107604,3.896108363
3.659297345,4.81917984,4.902785326,4.627868589,4.315791519,4.469615322
3.659297345,2.262543609,2.731421109,1.515980755,1.835266028,2.102667281
3.659297345,3.350040082,3.081470036,3.825121048,3.400633338,3.632533469
3.659297345,3.886405375,3.83726676,3.664907167,3.996127673,3.916006964
3.659297345,3.8728863,3.996345036,5.207756706,5.006250706,4.674830614
3.659297345,4.375923252,4.257865105,4.934213933,5.097733601,5.328160052
3.659297345,3.78284633,3.774391384,3.292829747,2.728026483,3.25367577
3.659297345,3.507392534,3.501339044,4.450638755,4.411844159,4.474395265
3.659297345,3.763018536,3.444352468,3.053027954,2.798791186,2.956788678
3.659297345,4.57738328,4.497181323,3.945552267,3.916508008,3.594198137
3.659297345,3.582971488,3.399047688,3.20053421,2.742694471,2.862267085
3.659297345,4.18230073,3.942164322,4.880842943,5.161375265,5.408893214
3.659297345,3.501982136,3.55837436,3.175643504,2.488999653,2.536284286
3.659297345,2.483986612,2.377445702,2.052537946,2.326428868,2.568886853
3.659297345,2.472799515,2.077728485,1.842244155,2.703752301,2.961165927
3.659297345,3.359835495,2.739077799,5.322962801,5.675517441,5.360613486
3.659297345,4.560092134,4.638465626,3.583680373,3.593887941,3.602694136
3.659297345,4.202269619,3.909089855,3.160872511,2.767678714,2.870397625
3.659297345,3.335831059,2.983524205,3.32237908,3.640891149,3.192121548
3.659297345,3.718516986,3.364414996,2.92868486,2.32420308,2.499058074
3.659297345,3.253369898,3.168596075,3.034686369,2.68043672,2.812848379
3.659297345,3.246032233,3.126306711,3.253047664,2.453540836,2.150336378
3.659297345,3.901712959,3.950047453,4.144196784,3.932389676,3.994073047
3.659297345,4.652307956,4.77754086,4.861584259,5.432954036,5.535422264
3.659297345,3.102986255,3.060790993,2.293875438,1.925877541,2.406105844
3.659297345,3.261890648,3.417390337,3.817037154,2.86502379,2.501345091
3.659297345,2.76229847,2.265941442,2.794091378,3.139531903,2.949549772
3.659297345,4.188421471,3.891126284,4.20249531,4.04713233,4.439189235
3.659297345,4.283728912,4.277545799,3.861306498,4.625165011,4.365564573
3.659297345,3.488486018,3.585716319,4.976080278,4.151070761,4.275789414
3.659297345,3.256428246,3.287571075,2.374164806,1.973940729,1.938630868
3.659297345,4.735867523,4.786434951,4.861082449,4.812139111,4.885678483
3.659297345,3.201882345,3.683326949,3.702833202,3.926023486,4.247362308
3.659297345,4.122140124,4.157164604,4.732325581,5.707861808,5.377630482
3.659297345,3.596932976,3.404383177,5.093169386,5.211348271,4.789160181
3.659297345,4.004915612,3.53333579,4.646713944,4.59298989,4.59863289
3.659297345,5.151640297,4.707407759,4.401999679,4.201160321,4.13625703
3.659297345,4.581768267,4.472942799,3.142799015,3.129315971,3.136641972
3.659297345,3.422646887,3.342819792,2.440150503,2.254969844,2.232800241
3.659297345,2.736914658,2.756403948,3.414745451,3.13516732,2.75151307
3.659297345,4.428985137,4.281487183,4.538486154,4.919134551,5.311038516
3.659297345,4.523116337,4.356631377,4.497155077,4.407334389,4.449477537
3.659297345,3.275273493,3.236011771,3.138424655,2.453448226,2.89961659
3.659297345,2.69272366,2.847358906,3.546607465,4.304970201,3.872727326
3.659297345,4.623087326,4.535834101,4.204957458,3.992089302,4.023342083
3.659297345,3.540472932,3.329293505,2.651138176,2.424201712,2.519474119
3.659297345,3.696902214,3.694160452,4.291765075,4.235321448,4.35809387
3.659297345,2.577022646,2.832323678,2.470165082,2.923186595,2.812374876
3.659297345,2.485495916,2.645816862,2.833110684,2.001175304,1.994705884
3.659297345,3.947814565,3.952457013,4.657639551,4.791787025,5.063175652
3.659297345,3.39390454,3.398640677,3.933561802,3.570248049,3.24587738
3.659297345,4.239903053,4.368807602,5.492982433,5.759652158,5.652359153
3.659297345,3.908048955,4.159692113,4.401403239,3.516597418,3.633646123
3.659297345,3.151716825,3.188887086,1.794894392,0.976794574,0.938563626
3.659297345,4.180608448,4.232050672,3.907420537,3.373030547,3.199279298
3.659297345,2.337132009,2.329406537,2.578188701,1.947553335,2.005237513
3.659297345,3.65386316,3.647442856,4.210977372,3.882687777,3.655211695
3.659297345,3.558220455,3.619374567,3.776522784,4.127025985,4.005937594
3.659297345,3.826221199,3.844235171,4.32167251,4.959228066,4.81074978
3.659297345,3.382405602,3.239031046,3.500162139,3.780523051,3.684994665
3.659297345,3.846644223,3.974409798,3.533729877,4.248957251,4.340331333
3.659297345,3.782581646,3.626334118,3.74685266,3.991542529,3.630892766
3.659297345,2.931590844,3.122436282,1.900740095,1.257631248,1.141457901
3.659297345,4.291238239,3.830290066,4.557538952,4.564626351,4.317804568
3.659297345,2.483795875,2.468827442,3.030197761,2.898653827,2.923326917
3.659297345,3.903707071,3.777276454,2.932691503,2.553435751,2.641218978
3.659297345,3.310352082,3.468316327,3.277285073,3.048999161,2.625850336
3.659297345,4.491895072,4.341194085,3.150166342,3.136750519,3.430606388
3.659297345,2.625206446,2.533958511,2.767302383,2.937144215,2.962794548
3.659297345,4.296640983,4.105945891,4.04754848,3.68778915,3.881765303
3.659297345,4.77600428,4.374745318,5.174106036,4.865255942,4.969780246
3.659297345,2.711034618,3.202579046,2.817654937,1.723286163,1.939363469
3.659297345,3.841968863,3.755520378,4.082092218,4.301164651,4.187382445
3.659297345,3.893605868,3.966436391,2.869834888,3.292001358,3.561568782
3.659297345,4.034541419,4.057913806,3.428756005,3.471644111,3.459037186
3.659297345,4.918443416,4.853611664,5.188259289,5.07584737,5.31569187
3.659297345,3.572263091,3.699395666,3.18825933,2.995547376,2.882164655
3.659297345,4.642909363,4.774035585,4.077435563,4.679230091,4.302019303
3.659297345,3.176219604,3.422098966,4.242106483,3.95802948,3.889385713
3.659297345,3.40849875,3.48329569,1.76182077,1.266526862,1.684231947
3.659297345,2.569569708,2.742333284,2.275895934,1.508772626,1.240696426
3.659297345,3.603604173,3.604355817,4.31280555,4.665048044,4.391567991
3.659297345,2.913796846,2.592306655,3.627201886,3.766195201,3.795771131
3.659297345,3.960822867,4.013828117,3.426488317,3.678949489,3.532130968
3.659297345,3.632207728,3.728089406,3.583104762,3.923637606,4.067488267
3.659297345,3.479705855,3.430679202,2.13764461,2.013540491,1.875375762
3.659297345,3.724345346,3.726535149,2.13430258,3.253907729,3.132189464
3.659297345,2.614742243,2.75338187,4.352845233,3.83804685,3.629325903
3.659297345,4.292227118,4.644304444,4.27486017,4.147565724,3.921704679
3.659297345,3.473128934,3.093754416,3.084142536,3.404422828,3.091622071
3.659297345,3.992116162,3.777345085,3.821261914,4.447159912,4.513197402
3.659297345,2.908463756,2.736835541,3.41596543,3.25539462,2.758706792
3.659297345,3.625096528,3.91833052,2.622643973,2.419755313,2.525168516
3.659297345,2.529990551,2.502952705,2.286314583,3.313091721,3.326936363
3.659297345,3.764506005,3.682518526,4.124329845,4.072476713,4.233252525
3.659297345,4.136489125,4.171411066,4.940520664,5.277783257,5.607812256
3.659297345,3.311018476,3.650666424,4.623257262,5.252394319,5.28485244
3.659297345,4.008633759,3.881457219,3.364206734,3.692514483,3.816794235
3.659297345,2.881942381,2.902855292,3.113713761,3.52191361,3.416387333
3.659297345,3.041166761,3.116169564,1.90355837,1.85941605,2.031909657
3.659297345,3.598095579,3.154484395,3.40427,2.921365777,3.050711864
3.659297345,2.46955581,2.469104475,3.230395112,2.973582615,3.234094827
3.659297345,2.467695672,2.900761234,3.244758976,2.920276666,2.999229251
3.659297345,3.218765403,3.221473444,4.073986359,3.778837449,3.193787123
3.659297345,3.185280969,3.451206578,5.20760014,5.734711687,5.756864331
3.659297345,3.292379524,3.431958661,3.84043334,4.272890908,4.156034839
3.659297345,3.907496611,3.677242711,3.301861631,3.649006926,4.130263478
3.659297345,2.991027697,3.122789835,3.213681897,3.962766567,4.018333804
3.659297345,3.172952071,2.782781946,4.794353647,4.797179515,4.821990817
3.659297345,3.518492759,3.221434991,3.297365954,2.917569255,2.777690245
3.659297345,3.4899527,3.586594211,4.364163224,4.277173406,4.348870324
3.659297345,3.489638229,3.370839758,3.501769921,3.336585604,3.547958141
3.659297345,3.773569796,4.109295924,4.043740595,3.556883347,3.230700653
3.659297345,3.824156713,3.448502887,4.672856759,4.759377216,5.041159063
3.659297345,3.529830647,3.680075156,2.864323353,3.137958989,3.421831103
3.659297345,3.940625451,3.815567684,3.622585892,3.718498962,3.72210835
3.659297345,4.156998492,4.291891469,4.950255957,5.028053798,5.051089564
3.659297345,4.398113912,4.391714457,3.800884239,3.814049163,3.752548052
3.659297345,3.321995468,3.446788716,3.66900315,4.090257629,4.064165254
3.659297345,4.143540797,4.349529531,3.926615359,4.26476344,4.296978779
3.659297345,2.565500473,2.84885466,3.072972257,3.594501514,3.95175235
3.659297345,3.893670958,3.883381762,4.664683424,5.161356336,5.139108332
3.659297345,2.991966494,2.816994301,4.034844924,2.805628041,3.077096241
3.659297345,4.21737058,4.250520826,3.617127519,4.013997248,3.800831215
3.659297345,2.865573962,2.601807549,3.022827419,2.667877522,2.622572866
