P_1_7,P_2_7,P_3_7,P_4_7,P_5_7,P_6_7,P_7_7
3.714403282,3.67517607,3.546149657,2.703090217,3.168313121,2.71482648,2.447057596
3.714403282,3.456547815,3.519687815,2.76242423,2.962836421,3.252917495,3.43442615
3.714403282,2.122764348,2.107154529,2.759043646,2.989956583,2.994371091,3.022195086
3.714403282,2.206215376,1.98882698,2.159064182,1.387761365,1.314298622,1.154159851
3.714403282,3.538727183,3.727867761,3.50791592,3.344867542,3.248910785,3.486492833
3.714403282,4.412260341,4.143615654,4.218907824,3.605943787,3.92111873,3.90068774
3.714403282,4.97621588,4.464872289,4.310934906,4.213665474,3.92394975,4.223246828
3.714403282,4.165888333,4.537848125,4.497669196,5.218384344,5.15468879,5.245159683
3.714403282,3.653869382,3.95561035,3.78525788,3.289757184,3.434234493,3.250554202
3.714403282,4.250310682,4.399288564,4.39456556,3.815349984,3.500330805,3.438111999
3.714403282,3.377999104,3.330687197,3.155231245,2.970619549,2.974498858,3.012230215
3.714403282,3.482544967,3.151835612,3.861109943,3.290049788,3.149901879,3.334241682
3.714403282,2.380074731,2.384276461,2.908282256,2.76378246,2.835526277,3.111519129
3.714403282,2.744282319,3.303980321,3.122066392,3.321416287,3.413587755,3.053375295
3.714403282,3.182808407,3.201831864,3.175938304,3.309573902,3.217570517,3.1562396
3.714403282,3.881360909,3.777031717,3.084008104,2.612950279,2.589513499,2.264133387
3.714403282,3.875223645,3.969030868,4.480565006,4.199183184,4.638332584,4.511335623
3.714403282,3.511043813,3.585459297,4.063692028,3.694846767,3.926864346,3.95928456
3.714403282,4.382048392,4.218434063,2.402489055,1.958647622,2.034929081,1.719453585
3.714403282,3.70150753,3.763738568,3.747452899,3.307699527,3.02070276,3.024939585
3.714403282,3.850468514,4.076852071,2.397821575,2.755357973,2.626588779,2.646071278
3.714403282,3.075725011,2.735044215,2.564475117,2.715251947,2.598478149,2.870320372
3.714403282,3.554354708,3.638303107,2.633265451,2.181935495,2.640166547,2.427469979
3.714403282,3.659982953,3.782236425,2.993410443,2.910512319,3.239303793,2.888002219
3.714403282,4.011088914,3.646678965,2.968166963,3.275018407,3.335934764,3.299165197
3.714403282,4.215971368,4.07259855,3.545331196,3.292782552,3.245362249,3.275666085
3.714403282,4.574201229,4.500123802,3.906745271,3.920233494,4.111220084,3.935286424
3.714403282,4.050331859,4.167536118,3.242134134,3.200180622,3.439822153,3.011861154
3.714403282,5.032368345,4.769889025,3.980973356,4.028604614,3.974013194,3.94358688
3.714403282,4.452069381,4.098067429,2.718988937,2.673391177,2.463595069,3.053062527
3.714403282,3.802736395,3.843544537,4.096621251,3.15232569,3.109973395,3.309566726
3.714403282,3.275546937,3.619047935,3.843730736,4.056483427,4.245861167,4.432193306
3.714403282,2.494882866,2.477125592,3.449173697,3.495036705,3.146966966,3.181579372
3.714403282,5.16786777,4.846658633,5.365806951,5.21860449,5.227694146,5.43214761
3.714403282,3.820609629,3.715061681,4.280374073,4.245554481,4.730155146,4.60675501
3.714403282,4.015248127,4.063028559,3.93168184,3.251630836,3.136487901,3.418426507
3.714403282,3.039283493,3.145712512,1.86088545,2.601170866,2.22226937,2.004043919
3.714403282,2.845123652,2.783051547,3.436353041,3.670183606,3.63514962,3.839678084
3.714403282,4.467356595,4.326410243,4.941340506,5.553577762,5.678184226,5.627743648
3.714403282,4.280617508,3.857568947,3.623953346,3.631018017,3.517724123,4.007241906
3.714403282,3.903015052,4.104001906,2.041897507,2.140135071,2.175309362,2.256078703
3.714403282,4.26231215,4.219387447,4.957081883,5.455118039,5.690945803,5.957130439
3.714403282,4.05101362,3.995930321,4.918457015,5.182326107,5.322592059,5.177310002
3.714403282,3.935726362,4.15993905,3.750758365,3.74999147,3.523535502,3.275027909
3.714403282,3.356333085,3.442991857,3.220446331,2.951223057,3.465039347,3.481293475
3.714403282,4.831964367,4.692206911,3.754296529,3.450064283,3.742625408,3.699927561
3.714403282,4.112474485,3.913142169,2.946932067,2.367221666,2.392527786,2.329186915
3.714403282,4.468111561,4.336885726,3.832335182,3.310823281,3.319408449,3.095083685
3.714403282,4.058601481,3.636990877,3.671035297,4.017438183,3.953060962,3.819679964
3.714403282,3.772382056,3.661442895,3.585742379,3.67287562,3.288201375,3.60645959
3.714403282,2.630901504,3.065552318,2.86971274,2.087340388,1.921961188,2.400513034
3.714403282,4.364575589,4.523536016,4.699744021,4.640970321,4.807594601,5.228841415
3.714403282,2.378776766,2.621805129,0.808689075,0.582583796,0.521288053,0.918135536
3.714403282,4.852470223,4.822576557,3.739638244,4.068366081,3.921782709,3.732147278
3.714403282,2.94748224,3.029390574,3.584127975,3.036997594,3.06226721,3.209697396
3.714403282,3.041563889,2.948260139,4.659657518,4.862785172,4.918050595,4.886946609
3.714403282,4.37142556,4.294808037,3.659362892,3.475701388,3.896894618,4.150014312
3.714403282,4.284824911,4.21632157,2.833377495,3.759614854,3.587734543,3.169297031
3.714403282,5.215886276,5.247531906,5.74729729,5.693646205,5.330612696,5.159598028
3.714403282,3.416665223,3.625306244,3.333701484,3.782523952,3.797254976,4.429737697
3.714403282,4.859510591,4.570904251,4.011961477,3.743054124,3.709343696,3.985476511
3.714403282,4.372575023,4.461227538,3.624603153,3.668785246,3.324905424,3.767856561
3.714403282,4.475421626,4.264586319,3.456391078,3.370078511,3.809823233,3.911258451
3.714403282,4.036392171,4.001919525,3.802990243,4.065409441,4.028704183,3.874837427
3.714403282,4.077294732,4.264852804,4.121361916,4.052578953,3.951677581,3.709608949
3.714403282,3.268643964,3.393789516,3.743998825,3.471078567,3.137062541,3.361762392
3.714403282,3.179755046,3.052207425,3.725490789,4.039522129,4.164614126,4.384675917
3.714403282,2.151914962,2.133002766,1.167499093,0.056901635,-0.097554191,0.299186109
3.714403282,3.077984155,3.378598154,3.780907392,3.018100419,2.795085393,3.094377662
3.714403282,2.868324965,2.863305363,1.066751231,1.041560589,1.471635564,1.214297391
3.714403282,3.578972167,3.683535605,4.612889863,4.591404426,4.785201037,4.992999538
3.714403282,4.882428002,4.809868958,4.444540238,4.483906134,4.389194112,4.294056109
3.714403282,4.794017618,4.947700108,3.655160048,3.858755124,3.626050994,3.779524265
3.714403282,4.009768498,4.135897281,4.681970792,4.005465158,4.178648253,4.422458817
3.714403282,3.735155027,3.915985975,2.696848052,2.47066204,2.567888945,2.22279464
3.714403282,3.497809588,3.479705735,3.907273221,3.061423303,3.181757834,3.400950353
3.714403282,4.647144053,4.723967862,4.329793381,3.892387179,3.950736236,3.849172314
3.714403282,3.281832592,3.382518725,2.994386224,3.19382799,3.133144193,3.030587291
3.714403282,4.711088937,4.421259864,5.20613397,5.666544288,5.819595742,5.82361298
3.714403282,3.268833468,3.518310656,4.150792814,3.955195393,3.908603816,3.940377716
3.714403282,2.948037971,2.566547858,0.973910565,0.542086283,0.55812056,0.292042643
3.714403282,4.812125047,4.600587385,4.470250409,4.722702452,4.0929178,3.885485276
3.714403282,3.213879959,3.233735178,1.990495554,2.102931649,2.716980855,2.614159763
3.714403282,3.598452892,3.202253884,4.781517498,5.099571299,5.147146392,4.713096302
3.714403282,4.886267889,4.792843494,4.320683318,4.486348644,4.317088865,4.544747654
3.714403282,2.918007103,2.826517045,3.194311616,3.172598426,3.435551778,3.401154328
3.714403282,3.515761596,3.636301979,4.364922474,3.365005484,3.517632755,4.039383237
3.714403282,4.050341665,3.953206592,3.988706881,4.010314907,4.30820393,4.501595818
3.714403282,3.805455471,3.506573558,3.517822494,3.162234191,3.772972249,3.355280074
3.714403282,2.925318652,3.135112812,4.390198999,4.463693932,4.425138118,4.424067886
3.714403282,3.033263903,3.100992553,4.512192184,4.779377815,4.925143967,4.868106428
3.714403282,3.766054682,3.896357539,3.178836124,3.289267584,3.737407346,3.621573626
3.714403282,4.513204939,4.468241692,4.543575967,4.77039237,4.544864278,4.50638211
3.714403282,2.712073687,2.888259994,0.544497862,-0.164185929,-0.369783147,-0.132725734
3.714403282,4.162323676,4.207963815,4.625717985,5.560007458,5.565421755,6.157368238
3.714403282,3.28358947,3.025293943,3.525191137,3.930487735,3.861862519,3.906338747
3.714403282,4.572186753,4.398740487,4.642689246,4.833869635,4.624304851,4.558876195
3.714403282,3.548325133,3.768836136,4.342208201,4.583289447,4.652646711,5.00371872
3.714403282,3.875855806,3.601428952,3.839998362,3.467635855,3.818813029,3.924132603
3.714403282,4.538799232,4.278037308,4.202226497,4.498197107,4.000540287,4.009141018
3.714403282,3.745484251,3.92992516,4.043871064,3.976821992,3.946515686,3.176565718
3.714403282,3.777478404,3.732212382,2.984518938,3.444681406,3.528912312,3.755703486
3.714403282,2.198882812,2.158079639,3.001552422,2.123015921,2.027555552,2.355331052
3.714403282,3.837026842,3.600539298,3.323420758,3.058692602,3.404978135,3.736336502
3.714403282,3.97772206,3.674073816,3.659617225,4.302376492,4.09602498,4.008797485
3.714403282,3.406217532,2.939245095,0.913792823,-0.045041659,-0.114391881,-0.059425574
3.714403282,2.546217254,2.097027065,1.885631734,0.67535996,0.871282773,0.842745608
3.714403282,4.718109302,4.98812108,5.423724064,5.760921562,5.38547298,5.186180141
3.714403282,4.083317554,3.641229526,4.210290087,4.636295468,5.148462321,5.091028235
3.714403282,4.804066546,4.8722106,6.6217721,6.550534597,6.510823472,5.952534707
3.714403282,3.806230451,3.83548225,3.452356624,3.526724143,3.682210611,3.993201245
3.714403282,3.551612146,3.537812532,3.065856079,2.768754017,3.020559223,3.464439834
3.714403282,4.007571859,4.183677117,4.023994976,3.038389693,3.131987533,3.321332335
3.714403282,3.282214108,3.631593821,3.108122952,3.884080683,3.508583804,3.259195801
3.714403282,4.203068335,3.812570952,3.057018474,3.264051616,3.164449618,3.158989765
3.714403282,3.405573757,3.472064623,2.764064421,2.034323468,2.396950243,1.628465131
3.714403282,3.946215531,4.046351068,2.099548721,2.44401442,2.355085219,2.475045583
3.714403282,4.134669642,4.353717243,4.367622698,3.928611608,4.417746709,4.285908218
3.714403282,4.868205793,4.833231451,5.994549237,6.027854513,5.967070504,5.843061583
3.714403282,3.527666524,3.429926605,2.502516705,2.840731318,3.161337298,3.113291188
3.714403282,3.141554864,2.866029043,3.058427538,2.508405871,2.391858369,2.587489778
3.714403282,3.383292863,3.533975115,3.809124832,2.967175499,3.120538739,3.123634338
3.714403282,2.587094273,2.610540722,2.762101388,2.463488959,2.392360593,2.490951897
3.714403282,3.716176083,3.743934638,3.579530692,3.760229051,3.73861983,3.537746726
3.714403282,4.512661542,4.17507463,5.053492141,4.462027554,4.143812587,4.323698305
3.714403282,4.251843606,4.209856445,4.279165518,4.059779497,4.524369106,3.925650127
3.714403282,4.480575621,4.663132605,3.483568475,4.139137174,3.708466899,4.132863704
3.714403282,3.72170838,3.721614511,2.838916403,2.729349705,2.724163369,3.174227185
3.714403282,2.363649204,2.565510805,2.009821764,1.706084957,1.731228004,1.901642873
3.714403282,2.830516452,2.796548191,2.536632733,2.600364559,2.112537829,3.001821916
3.714403282,3.902946633,3.878111167,3.991353111,4.463080855,4.729550121,4.96907857
3.714403282,4.642944933,4.952248256,5.487888038,5.418211338,5.464475648,5.477782534
3.714403282,2.587578621,2.537083343,3.476834512,3.942275482,4.05720643,4.13755069
3.714403282,2.743631697,3.019633949,2.304170943,2.064931585,2.458823975,2.647757732
3.714403282,3.35835381,3.361837824,4.01502557,4.924208146,4.892269996,4.608586723
3.714403282,3.841474706,3.623096727,5.095069274,5.575150974,5.39839317,5.277644459
3.714403282,3.071217209,3.075039827,2.364552503,2.573262306,2.714678716,2.890754631
3.714403282,4.139652812,4.053677829,3.64653587,3.393828797,3.539770873,3.509456046
3.714403282,3.367730081,3.555763897,2.663110322,2.716797628,2.297759832,2.166248557
3.714403282,4.061297887,3.907095344,4.231185943,3.207813046,3.082077675,3.146046309
3.714403282,3.841504923,3.942127943,3.444726103,3.45303677,3.350520801,2.820869441
3.714403282,5.243506088,5.237159482,4.746817211,5.187243993,4.79449606,4.846885747
3.714403282,4.015412251,4.274724061,4.462197332,4.575520193,4.811090495,5.160135445
3.714403282,4.050104636,3.919275328,4.495065784,4.88739012,4.849130533,4.672388229
3.714403282,3.996619991,3.904323565,3.849104507,4.187113741,4.110245289,3.914984183
3.714403282,4.150419387,4.390902396,3.682149601,3.894808266,4.054456246,4.080614844
3.714403282,2.741405179,2.843691458,3.269903804,3.697901006,3.456638309,3.533530482
3.714403282,1.877579264,2.158425473,-0.503321977,-0.217310809,-0.09937157,0.200828621
3.714403282,3.804375664,3.628849579,3.487806226,3.717351155,4.078420177,4.246199924
3.714403282,4.168876168,4.254830186,4.218254598,3.89593323,3.496518681,3.394929671
3.714403282,4.293770909,4.203509331,4.217610969,3.538707731,3.390373582,3.313878233
3.714403282,4.163762407,4.186280501,3.361807349,4.382790817,4.186812152,3.988443082
3.714403282,4.588628599,4.987263764,5.156641753,5.399025765,5.471457534,5.061874943
3.714403282,4.729734913,4.425096917,4.52901439,3.983523954,4.047061281,4.622415906
3.714403282,3.724187963,3.809338496,4.525715477,4.354491282,3.965807333,3.81459708
3.714403282,4.536038603,4.378467691,5.229704833,4.92023979,4.843797001,4.535424957
3.714403282,3.427571135,3.195874844,3.400240627,3.448381522,3.638623426,3.456939038
3.714403282,4.602862954,4.487623057,4.261779795,3.765146422,3.951281265,3.950266186
3.714403282,3.163136709,3.198266342,4.986787536,5.897165699,5.57392723,5.453889877
3.714403282,2.479305187,2.542348551,2.992580987,3.155299548,3.443236551,3.166666503
3.714403282,2.940248428,2.923540653,2.980899912,2.847302592,3.283609393,3.214756698
3.714403282,2.732214761,2.895750388,2.279761553,2.461144333,2.086156087,1.677490784
3.714403282,4.431067194,4.074673657,4.195748198,4.726930423,4.79880438,4.533442683
3.714403282,3.542313334,3.281805683,3.16823023,3.376746345,3.484788237,3.447752067
3.714403282,3.735099292,3.662758554,4.101995538,4.481724157,4.822676671,4.975093741
3.714403282,4.187981411,3.94569076,5.579034405,5.25885995,5.46730596,5.497678984
3.714403282,4.127158454,3.982623466,4.115677564,4.74680266,4.534441247,4.623652945
3.714403282,2.715086591,2.626593005,2.157496745,2.25679614,2.46102013,2.351417153
3.714403282,3.606266622,3.199570858,3.213768314,2.648224563,2.960770227,2.80215814
3.714403282,3.665920493,3.757579223,3.803198407,3.481072086,3.299184845,3.389699176
3.714403282,3.975467976,3.816270622,2.137686257,1.709341465,1.362159492,1.35364426
3.714403282,3.734522004,3.569606865,3.9601293,3.613711271,4.010669489,3.569150245
3.714403282,5.485834099,5.248675296,5.234905936,5.427211364,5.462016964,6.070165996
3.714403282,4.456458307,4.278064216,4.057853342,3.807779673,3.936877581,3.889113179
3.714403282,4.865430239,4.952210353,4.691975574,4.386138427,4.54128072,4.430300009
3.714403282,2.324908915,2.809072964,1.598621985,1.915798304,2.185491567,2.29736869
3.714403282,3.416559495,3.138916686,3.869494107,3.453642995,3.687530841,3.785910847
3.714403282,3.938774141,3.887874131,3.728753699,4.058664452,3.977856994,3.447115149
3.714403282,3.930611106,4.058142525,5.246005146,5.032996544,4.698735709,4.426598847
3.714403282,4.410660352,4.288580834,4.972706157,5.131207246,5.363608781,5.232568692
3.714403282,3.842690963,3.833837563,3.367324158,2.803988131,3.334142983,2.59063498
3.714403282,3.542863061,3.536992491,4.493716184,4.450095069,4.513182328,4.784311494
3.714403282,3.830340405,3.501172406,3.12356778,2.867513563,3.02686532,2.791407951
3.714403282,4.64816759,4.565087502,3.999285792,3.961179329,3.636106802,4.141763262
3.714403282,3.637014832,3.44709192,3.25781676,2.807527356,2.928124878,2.940313087
3.714403282,4.255035544,4.006667728,4.922560222,5.197704721,5.447344253,5.206721482
3.714403282,3.557165061,3.615820014,3.230356051,2.541613623,2.589303553,2.760393954
3.714403282,2.542275101,2.431979227,2.099078778,2.373884452,2.618420648,2.658819005
3.714403282,2.551849392,2.143748519,1.90187798,2.759273518,3.018893546,3.065362787
3.714403282,3.425438746,2.783876579,5.348068317,5.688972833,5.371369701,5.813181526
3.714403282,4.605592628,4.686632334,3.640204225,3.654225167,3.663106845,3.536022707
3.714403282,4.270797984,3.968120076,3.222855356,2.842441369,2.946040728,2.625259149
3.714403282,3.42091835,3.056442631,3.384627028,3.704482406,3.251866208,3.189954007
3.714403282,3.770632663,3.404541625,2.980859865,2.389592828,2.56594658,2.578535309
3.714403282,3.309620255,3.22260124,3.097983591,2.741456161,2.875002777,3.014155702
3.714403282,3.32794079,3.204140547,3.328030324,2.544336791,2.238533438,2.75485139
3.714403282,3.950896539,4.000858164,4.190453243,3.981207489,4.043419575,3.91088153
3.714403282,4.688866168,4.818148471,4.906585959,5.4710741,5.574420628,5.660449245
3.714403282,3.151996019,3.108211431,2.355879847,1.986137766,2.470482312,2.634590334
3.714403282,3.323264374,3.483998533,3.859804994,2.92339518,2.556599236,2.90514236
3.714403282,2.827840252,2.315639634,2.833417243,3.17253253,2.980921981,2.95410883
3.714403282,4.232693251,3.925568267,4.219500472,4.070531657,4.46594905,4.309264576
3.714403282,4.345858507,4.339149368,3.918739002,4.667165546,4.405339962,4.571930654
3.714403282,3.513153319,3.613343336,4.974301331,4.146619768,4.272407438,4.136793361
3.714403282,3.300787096,3.332850449,2.437855855,2.041787705,2.006175188,2.133091007
3.714403282,4.782303375,4.834646052,4.906024302,4.869040961,4.943210672,4.511678605
3.714403282,3.238274531,3.735549118,3.755519166,3.989440095,4.31353325,4.296830057
3.714403282,4.163445544,4.199642995,4.765690321,5.735581,5.40251912,5.336594916
3.714403282,3.662140729,3.463256473,5.119797753,5.235474573,4.809667728,5.00459684
