P_1_2,P_2_2
3.653214072,3.586990973
3.653214072,2.202509585
3.653214072,3.773628823
3.653214072,4.122758102
3.653214072,4.419739876
3.653214072,3.632158657
3.653214072,4.198554392
3.653214072,2.309746374
3.653214072,3.494441646
3.653214072,4.495836525
3.653214072,4.019620009
3.653214072,2.972398876
3.653214072,3.519773351
3.653214072,2.75110648
3.653214072,4.079606691
3.653214072,4.638086263
3.653214072,3.225901376
3.653214072,4.309716525
3.653214072,3.308589146
3.653214072,4.690224943
3.653214072,4.06944894
3.653214072,2.122116273
3.653214072,3.399608167
3.653214072,3.395533303
3.653214072,4.028538702
3.653214072,3.770732522
3.653214072,4.819532976
3.653214072,3.423107933
3.653214072,3.49838369
3.653214072,3.425185702
3.653214072,3.294891531
3.653214072,4.231255796
3.653214072,3.397405065
3.653214072,4.152939623
3.653214072,4.265687745
3.653214072,4.240829792
3.653214072,3.291894236
3.653214072,3.397564473
3.653214072,3.601947078
3.653214072,3.54692571
3.653214072,4.102251758
3.653214072,2.792750129
3.653214072,3.963265208
3.653214072,4.202591876
3.653214072,3.035742
3.653214072,4.335383086
3.653214072,4.261814467
3.653214072,3.966963656
3.653214072,4.179435624
3.653214072,4.687056176
3.653214072,4.098121603
3.653214072,3.515480883
3.653214072,2.846413389
3.653214072,3.173956622
3.653214072,3.643223186
3.653214072,3.385643822
3.653214072,3.938075234
3.653214072,3.592516405
3.653214072,3.325478341
3.653214072,4.301387329
3.653214072,3.222670178
3.653214072,3.013005135
3.653214072,3.341284437
3.653214072,4.350250863
3.653214072,4.879098091
3.653214072,3.255360975
3.653214072,3.519917335
3.653214072,3.481266495
3.653214072,4.918911221
3.653214072,3.604015969
3.653214072,3.804578044
3.653214072,4.414031976
3.653214072,3.078331543
3.653214072,4.072316722
3.653214072,4.395173162
3.653214072,3.565829886
3.653214072,4.190174783
3.653214072,3.147508138
3.653214072,4.333530952
3.653214072,4.138300333
3.653214072,3.44778468
3.653214072,2.736792052
3.653214072,3.357963734
3.653214072,4.030223713
3.653214072,3.047938584
3.653214072,3.486469792
3.653214072,3.408347952
3.653214072,3.403213852
3.653214072,3.501228366
3.653214072,4.47437172
3.653214072,3.74900251
3.653214072,3.307124297
3.653214072,4.088606194
3.653214072,2.798562678
3.653214072,3.567794078
3.653214072,3.329263286
3.653214072,3.747574259
3.653214072,4.329510039
3.653214072,3.522579698
3.653214072,2.531103549
3.653214072,3.603276179
3.653214072,3.772939056
3.653214072,2.838815618
3.653214072,4.639428612
3.653214072,3.645854796
3.653214072,4.127212724
3.653214072,3.703937129
3.653214072,2.453984813
3.653214072,3.845677816
3.653214072,3.78788387
3.653214072,3.714948574
3.653214072,3.077908914
3.653214072,2.85390417
3.653214072,3.311959455
3.653214072,3.997285995
3.653214072,3.878167552
3.653214072,3.583526993
3.653214072,3.832106296
3.653214072,2.692178953
3.653214072,4.017020684
3.653214072,3.702552714
3.653214072,2.913540955
3.653214072,3.266984432
3.653214072,3.248910762
3.653214072,3.447209954
3.653214072,3.057330449
3.653214072,3.22868028
3.653214072,4.032438876
3.653214072,3.177171699
3.653214072,3.818706846
3.653214072,4.051971888
3.653214072,3.739994311
3.653214072,2.461560993
3.653214072,3.552254034
3.653214072,4.61502189
3.653214072,3.298944726
3.653214072,4.34698351
3.653214072,2.726190015
3.653214072,4.145978956
3.653214072,3.855848812
3.653214072,4.200174646
3.653214072,3.497232169
3.653214072,4.286861
3.653214072,3.966063623
3.653214072,1.547103867
3.653214072,3.595661473
3.653214072,3.222844868
3.653214072,2.788553052
3.653214072,3.169997541
3.653214072,4.611069434
3.653214072,4.001599089
3.653214072,3.541475147
3.653214072,3.971207432
3.653214072,3.204019667
3.653214072,3.645014619
3.653214072,3.956026335
3.653214072,3.487789271
3.653214072,4.053173316
3.653214072,3.816309818
3.653214072,4.475124394
3.653214072,3.872544842
3.653214072,2.7352529
3.653214072,4.732393434
3.653214072,4.021772879
3.653214072,3.962463293
3.653214072,3.845134595
3.653214072,4.155626126
3.653214072,3.635450604
3.653214072,4.663595584
3.653214072,4.349078535
3.653214072,3.470859144
3.653214072,4.739635364
3.653214072,4.80404831
3.653214072,3.755679242
3.653214072,3.402977926
3.653214072,4.777404731
3.653214072,3.453950113
3.653214072,3.941652166
3.653214072,3.249507267
3.653214072,2.977399292
3.653214072,4.10886916
3.653214072,3.979904865
3.653214072,3.104503632
3.653214072,3.457700954
3.653214072,2.619580263
3.653214072,3.806342566
3.653214072,3.42932944
3.653214072,2.677192606
3.653214072,3.695119774
3.653214072,3.351830372
3.653214072,4.215239144
3.653214072,3.150741845
3.653214072,3.879191954
3.653214072,3.120788733
3.653214072,3.472603659
3.653214072,4.382961392
3.653214072,3.84262837
3.653214072,3.494843442
3.653214072,2.999496447
3.653214072,3.333485786
3.653214072,4.186464977
3.653214072,3.947610586
3.653214072,4.138166076
3.653214072,3.399093195
3.653214072,4.099464354
3.653214072,4.585037275
3.653214072,2.985911902
3.653214072,4.356708689
3.653214072,3.334675679
3.653214072,3.826973502
3.653214072,3.673281465
3.653214072,3.415966487
3.653214072,1.854853672
3.653214072,3.500984702
3.653214072,3.521456388
3.653214072,3.064112989
3.653214072,3.680988861
3.653214072,3.43164289
3.653214072,2.880272518
3.653214072,3.357466245
3.653214072,3.978161052
3.653214072,4.029593673
3.653214072,3.946408326
3.653214072,3.47424225
3.653214072,3.783696065
3.653214072,3.748882506
3.653214072,3.344059149
3.653214072,3.274098035
3.653214072,4.675655338
3.653214072,3.278001858
3.653214072,3.524309525
3.653214072,4.850149569
3.653214072,3.658328338
3.653214072,3.42285811
3.653214072,4.314361069
3.653214072,4.133242296
3.653214072,2.282541744
3.653214072,4.017925657
3.653214072,3.711621302
3.653214072,5.092456868
3.653214072,4.081294814
3.653214072,4.526708304
3.653214072,2.931298383
3.653214072,3.090832704
3.653214072,2.940615137
3.653214072,4.117548122
3.653214072,3.990661127
3.653214072,2.650723724
3.653214072,3.432007654
3.653214072,4.544738884
3.653214072,2.74792287
3.653214072,4.031567294
3.653214072,3.690175614
3.653214072,3.103327682
3.653214072,4.55938453
3.653214072,3.817838483
3.653214072,3.30979573
3.653214072,4.217403483
3.653214072,3.935730105
3.653214072,4.958543048
3.653214072,3.390514389
3.653214072,5.202391589
3.653214072,5.049934035
3.653214072,3.653744955
3.653214072,3.294622497
3.653214072,2.706359208
3.653214072,4.278125993
3.653214072,3.86801458
3.653214072,3.432087743
3.653214072,3.652787162
3.653214072,3.80784692
3.653214072,2.674848271
3.653214072,4.106595336
3.653214072,3.957490316
3.653214072,4.726636179
3.653214072,3.295730221
3.653214072,3.820834869
3.653214072,4.705203475
3.653214072,3.536582904
3.653214072,3.601744564
3.653214072,3.485636457
3.653214072,2.558901458
3.653214072,3.67996173
3.653214072,3.392958831
3.653214072,3.262973264
3.653214072,3.696094503
3.653214072,4.077868532
3.653214072,4.002549224
3.653214072,4.577874525
3.653214072,3.188929203
3.653214072,3.74656851
3.653214072,2.44426528
3.653214072,3.27362186
3.653214072,4.271072608
3.653214072,4.174644228
3.653214072,4.02208306
3.653214072,4.67968944
3.653214072,3.875786047
3.653214072,3.351373046
3.653214072,3.558394721
3.653214072,3.65037331
3.653214072,3.751549973
3.653214072,3.495801921
3.653214072,3.532492626
3.653214072,4.614206697
3.653214072,2.893134142
3.653214072,3.086153676
3.653214072,3.329594926
3.653214072,4.303003053
3.653214072,3.779217993
3.653214072,3.440854494
3.653214072,4.21271205
3.653214072,3.796734833
3.653214072,3.777620647
3.653214072,4.209460159
3.653214072,3.955009803
3.653214072,3.944815764
3.653214072,3.775045476
3.653214072,2.656634539
3.653214072,4.214536056
3.653214072,3.986203492
3.653214072,3.296688478
3.653214072,3.326096628
3.653214072,3.325276215
3.653214072,2.139826912
3.653214072,4.308697665
3.653214072,1.826282812
3.653214072,4.125348961
3.653214072,4.796026411
3.653214072,3.120673282
3.653214072,3.363443842
3.653214072,3.707096133
3.653214072,3.009891005
3.653214072,2.783066729
3.653214072,4.220882749
3.653214072,3.129359484
3.653214072,3.684344616
3.653214072,3.451016003
3.653214072,4.053284018
3.653214072,3.236774362
3.653214072,4.169248321
3.653214072,3.28100325
3.653214072,3.653214072
