P_1_4,P_2_4,P_3_4,P_4_4
3.656268689,4.904313802,4.841904813,5.17342633
3.656268689,3.57519335,3.696854603,3.173893753
3.656268689,4.622647436,4.748829771,4.048792306
3.656268689,3.200614813,3.436534334,4.260629617
3.656268689,3.429223055,3.500939301,1.77077467
3.656268689,2.581622336,2.747296101,2.271132827
3.656268689,3.636298609,3.636868249,4.34707964
3.656268689,2.935835094,2.627515958,3.664926341
3.656268689,3.943552856,3.994644336,3.388642658
3.656268689,3.62953063,3.721434232,3.566335
3.656268689,3.464143941,3.417347128,2.091542249
3.656268689,3.716198986,3.718194662,2.115870106
3.656268689,2.643212097,2.775832894,4.38550743
3.656268689,4.297780015,4.635356761,4.261407631
3.656268689,3.458891778,3.094788594,3.087088636
3.656268689,4.004322669,3.798489621,3.831416383
3.656268689,2.89423692,2.72880918,3.424369002
3.656268689,3.649342614,3.930114999,2.621281298
3.656268689,2.527235966,2.500947994,2.271534319
3.656268689,3.759895198,3.681100813,4.136100756
3.656268689,4.142955864,4.176220861,4.963609287
3.656268689,3.328739112,3.65436354,4.638582474
3.656268689,3.999199662,3.877471645,3.353328322
3.656268689,2.882901378,2.902880836,3.116358599
3.656268689,3.044862073,3.11672297,1.877222521
3.656268689,3.587737828,3.162657554,3.416441662
3.656268689,2.490371167,2.489701669,3.246623158
3.656268689,2.492109361,2.907799324,3.265780163
3.656268689,3.250844291,3.253502037,4.098168971
3.656268689,3.205352323,3.460227656,5.235284918
3.656268689,3.303575295,3.437152127,3.847647054
3.656268689,3.898234699,3.677113019,3.300957282
3.656268689,3.018111664,3.144751253,3.213886094
3.656268689,3.148514238,2.774092446,4.817730079
3.656268689,3.495675537,3.210821639,3.306126289
3.656268689,3.505400907,3.598058536,4.371150982
3.656268689,3.493286637,3.379516001,3.507028781
3.656268689,3.762566633,4.084333608,4.022353955
3.656268689,3.816199951,3.456552035,4.70266737
3.656268689,3.54123406,3.685035124,2.851957488
3.656268689,3.931148871,3.81116796,3.610096311
3.656268689,4.161545423,4.290649757,4.955638339
3.656268689,4.383788557,4.377512775,3.808148822
3.656268689,3.316123825,3.436074885,3.649104842
3.656268689,4.136862998,4.335066347,3.897731848
3.656268689,2.569191993,2.840718457,3.088923382
3.656268689,3.899185782,3.889326484,4.683608132
3.656268689,2.972535889,2.804515124,4.047891498
3.656268689,4.221597581,4.253736631,3.609295988
3.656268689,2.855849369,2.602851821,3.016746597
3.656268689,3.31659407,3.520644445,2.540516756
3.656268689,3.439656406,3.314536408,3.201050544
3.656268689,2.543079351,2.662909647,3.19162383
3.656268689,3.663406025,3.556937853,3.612585636
3.656268689,3.692670378,3.64416555,2.973638896
3.656268689,4.901037037,4.778599313,5.298765889
3.656268689,3.323468513,3.261385026,2.843179589
3.656268689,4.523947117,4.445314581,4.950731097
3.656268689,3.672048293,3.525386512,4.17642151
3.656268689,3.618431947,3.648513242,4.901291147
3.656268689,4.139024119,4.056096068,5.046227115
3.656268689,4.046176958,4.093283152,4.362142962
3.656268689,3.730886622,3.835241914,2.563012739
3.656268689,3.007126163,3.022798216,3.889290581
3.656268689,4.083349914,3.83482249,5.070538119
3.656268689,3.821367869,3.585686581,3.882506287
3.656268689,3.954300536,3.886164734,3.676303775
3.656268689,3.825965032,4.123078969,4.442813915
3.656268689,2.950788178,2.699327128,2.282634648
3.656268689,3.059598422,2.78181326,2.910972029
3.656268689,4.449974034,4.499106285,4.727369816
3.656268689,4.2681017,4.647140617,4.0891445
3.656268689,4.196717977,3.995279495,3.190758119
3.656268689,4.339539628,4.324133362,5.006214665
3.656268689,5.398147151,5.105459831,4.973363758
3.656268689,4.930197449,4.984797257,5.157271707
3.656268689,4.588724739,4.716939679,4.264544774
3.656268689,3.258609888,3.288758656,2.111538933
3.656268689,3.693332927,3.559693593,2.523041532
3.656268689,4.291878169,4.324573835,4.085697055
3.656268689,3.148009587,2.869807034,2.476890523
3.656268689,3.649840114,3.630615996,3.551581309
3.656268689,3.774675284,3.536251944,2.989906942
3.656268689,4.72416522,4.269652872,4.869178688
3.656268689,3.210347405,3.298835002,3.683326351
3.656268689,3.000586239,3.225395608,3.999997096
3.656268689,3.771076108,3.8708653,3.809032426
3.656268689,4.357860766,4.715481422,3.888184183
3.656268689,3.345650671,3.761194978,2.854005345
3.656268689,2.371866313,2.731294219,3.058394193
3.656268689,4.305051851,4.439193173,5.048366285
3.656268689,3.768935064,3.792875936,2.620269725
3.656268689,2.466418686,2.522505189,2.373637137
3.656268689,3.503617119,3.719303274,2.639393695
3.656268689,3.313737988,3.325715834,3.232008159
3.656268689,3.279355671,3.232490812,3.390152
3.656268689,3.70801101,3.517514042,2.838575558
3.656268689,4.988650991,5.170265405,6.225784788
3.656268689,4.272340456,4.486036776,3.281640209
3.656268689,4.405437129,4.322537581,4.153867228
3.656268689,2.468544695,2.518512602,2.321948845
3.656268689,4.153541089,4.103251824,3.351503428
3.656268689,3.428875814,3.480256456,3.768358825
3.656268689,3.225449892,3.484105254,4.674183464
3.656268689,4.225478261,4.344558614,5.084457439
3.656268689,4.102148123,4.14407591,3.31193627
3.656268689,3.849569166,4.032801432,4.520730322
3.656268689,3.332190416,3.184130328,3.556918152
3.656268689,2.897393745,3.149923557,3.682625308
3.656268689,3.79026245,3.805052474,3.782729365
3.656268689,3.091448671,3.30034663,3.198269532
3.656268689,3.574474137,3.634625483,3.856535839
3.656268689,2.680317822,2.717805408,2.284596997
3.656268689,3.656702867,4.125628845,4.635962144
3.656268689,4.880890629,4.565139634,4.130221084
3.656268689,4.967892968,4.736088437,5.372415417
3.656268689,3.57146915,3.658599312,4.442284663
3.656268689,3.969488515,4.196624532,3.632947625
3.656268689,2.953087636,3.096248364,2.917792635
3.656268689,3.936854692,3.986792272,4.070184435
3.656268689,2.756980461,2.817792381,3.592223797
3.656268689,2.96351986,3.099680289,2.478080272
3.656268689,4.89901709,4.858738779,5.283280415
3.656268689,2.650718009,2.791419543,2.759903118
3.656268689,4.619990235,4.505095345,3.636986468
3.656268689,4.067510957,3.802037355,4.273217654
3.656268689,3.959915088,3.886776884,2.697041748
3.656268689,3.277688412,3.113572186,1.272046636
3.656268689,4.70782509,4.852534979,4.34117665
3.656268689,2.23279348,2.459572745,1.220874256
3.656268689,3.669118054,3.355848767,4.212269873
3.656268689,2.840932198,3.080386512,3.301745514
3.656268689,3.625985271,3.839922485,4.578751131
3.656268689,3.958051293,3.751298493,4.049312617
3.656268689,3.672104885,3.684778814,4.920747844
3.656268689,3.034106753,3.008063002,2.317980862
3.656268689,3.98058719,4.464787089,4.964004517
3.656268689,3.030743474,2.583404007,3.21243333
3.656268689,3.926023061,3.986594836,4.870741667
3.656268689,2.52769406,2.375742296,3.883501907
3.656268689,3.784196585,3.72224916,3.894028035
3.656268689,3.427180288,3.753561495,2.902783564
3.656268689,3.072982912,2.910643574,2.540335867
3.656268689,2.940994903,3.129068236,2.733390181
3.656268689,3.67128122,3.940736677,2.997229621
3.656268689,4.038249078,4.038877011,3.274121749
3.656268689,3.870764982,3.877022388,4.150284202
3.656268689,3.433532025,3.468336527,3.502458335
3.656268689,3.432222192,3.510161022,2.890668287
3.656268689,5.066549785,4.948745889,3.552886661
3.656268689,5.226690171,5.018881639,4.545087668
3.656268689,3.503417247,3.522797695,4.63980806
3.656268689,3.999155395,3.777026825,3.431706527
3.656268689,4.490574732,4.578694324,4.252244499
3.656268689,3.834008757,3.751168394,1.243059986
3.656268689,3.805040906,3.607579,4.630829897
3.656268689,4.119911003,4.226034796,3.589880391
3.656268689,2.963283037,3.20399303,3.307102395
3.656268689,3.090008374,2.963458708,3.072660113
3.656268689,3.307525047,3.245383174,4.3645494
3.656268689,3.841021397,3.924946581,2.762550769
3.656268689,4.112655888,4.02151661,3.79641178
3.656268689,4.123779479,4.047047045,4.160602612
3.656268689,3.152020017,3.246160779,4.879610931
3.656268689,3.090793797,3.179545999,2.533214031
3.656268689,2.991037388,2.787515049,3.432040758
3.656268689,4.12834977,4.112224455,4.675640551
3.656268689,3.251609584,3.380022956,3.472811172
3.656268689,3.972695603,3.716665138,3.640840977
3.656268689,3.017945197,2.867531987,2.350419342
3.656268689,3.00094716,3.397922437,2.935125195
3.656268689,2.353067329,2.160868905,2.209459517
3.656268689,3.851446029,3.721224743,4.497435937
3.656268689,4.601930304,4.510316337,4.407569203
3.656268689,3.998716646,3.952809897,4.253179409
3.656268689,5.022243753,4.707177869,4.506529484
3.656268689,3.019093962,2.857755338,2.989089216
3.656268689,3.800605144,3.839792041,3.059719861
3.656268689,3.17755939,3.20567001,3.002446398
3.656268689,3.013794308,3.278139006,2.000721448
3.656268689,3.312508122,3.302677723,5.1204225
3.656268689,5.245756264,5.117448047,5.433672271
3.656268689,3.508131423,3.471469722,3.07989514
3.656268689,3.284389231,2.970313779,3.274381529
3.656268689,4.598433924,4.491639565,4.905181885
3.656268689,4.578707336,4.621963461,4.790382072
3.656268689,3.172568712,3.403115822,3.474238472
3.656268689,4.403512736,4.598538744,4.672818524
3.656268689,4.682502376,4.804729206,5.667749437
3.656268689,3.948300257,3.910702873,2.828564812
3.656268689,2.860337644,2.525055017,3.83857798
3.656268689,3.788720414,3.617277023,3.444385243
3.656268689,2.539349852,2.92386833,1.965347754
3.656268689,2.965483362,2.856831582,2.798308078
3.656268689,3.985489489,3.758473877,3.85420244
3.656268689,3.842746581,3.85630751,3.388653207
3.656268689,4.299315139,4.23921475,3.939272922
3.656268689,2.98619139,2.715181176,3.835142998
3.656268689,2.656701138,2.810784335,1.681507015
3.656268689,2.871879462,2.779795369,3.838925958
3.656268689,5.08607321,5.031743495,6.131846448
3.656268689,3.256061966,3.143365881,2.48329419
3.656268689,5.580222278,5.166781925,6.167810741
3.656268689,5.08940326,5.26160364,5.305388353
3.656268689,3.54166206,3.430220048,3.198083504
3.656268689,3.892845004,4.003696261,2.419594486
3.656268689,3.63674872,3.515367225,4.204946699
3.656268689,4.040545332,4.018994414,5.59868329
3.656268689,4.674340695,4.513367239,3.854354449
3.656268689,3.081768381,3.057417965,3.727385715
3.656268689,4.285722152,4.253880131,3.391661926
3.656268689,3.604044983,3.747150157,3.532736838
3.656268689,2.800598772,2.766258295,3.248182459
3.656268689,3.645408038,3.56100224,4.144639753
3.656268689,4.062536813,4.162724275,3.656182829
3.656268689,2.728581815,2.755778402,2.848525297
3.656268689,3.444152289,3.124567454,4.118231038
3.656268689,4.314261155,4.171090388,4.960777557
3.656268689,3.577007589,3.71904762,3.828161287
3.656268689,4.053389332,4.098625277,4.139198126
3.656268689,3.385824624,3.368296756,3.456516961
3.656268689,4.604140164,4.417323272,3.735770446
3.656268689,3.775128532,3.650370322,3.215891907
3.656268689,4.16929007,3.974510293,3.452925009
3.656268689,4.704357528,4.479775594,5.068280426
3.656268689,3.572329543,3.89816422,2.334201047
3.656268689,2.375497928,2.415267868,4.536451767
3.656268689,3.015591407,3.223702449,4.496773967
3.656268689,3.746062439,3.720438567,3.165442684
3.656268689,4.616434464,4.396182135,5.083028257
3.656268689,3.555125647,3.360091624,2.140286584
3.656268689,4.216000264,4.454280374,4.205173391
3.656268689,3.860881571,3.645609412,3.032379744
3.656268689,2.945426326,2.993945082,2.710701694
3.656268689,2.50880874,2.54839589,1.994601359
3.656268689,4.328909985,4.256826982,5.525222754
3.656268689,4.191377576,4.189930641,3.903553306
3.656268689,4.22368891,4.027852447,2.313104806
3.656268689,3.91434249,4.037155216,4.289300289
3.656268689,4.138950727,3.974365353,4.820213638
3.656268689,4.083919508,3.944023849,5.01516221
3.656268689,3.508691661,3.518292357,3.658424804
3.656268689,3.125509371,3.158943462,3.697681525
3.656268689,3.207856261,3.163806212,3.975173361
3.656268689,3.32894635,3.487199736,3.024764709
3.656268689,2.026853749,2.012761872,1.351333618
3.656268689,4.615222008,4.371976532,3.897770253
3.656268689,3.695631923,3.654050315,4.601682543
3.656268689,3.989632203,4.184914719,5.606572343
3.656268689,3.585621567,3.559235114,4.961828114
3.656268689,1.866857245,1.966688904,3.749791006
3.656268689,4.794145883,4.75478269,4.018219707
3.656268689,3.664412058,3.556106137,3.608196453
3.656268689,3.611936433,3.500402732,5.317521278
3.656268689,3.122019385,3.292524933,3.661587205
3.656268689,4.084706475,3.797258371,4.314773832
3.656268689,4.227666323,4.213577858,3.752715474
3.656268689,4.336734926,4.236563761,4.286382623
3.656268689,4.355094699,4.569120856,6.369830463
3.656268689,3.639892292,3.894406322,3.763851401
3.656268689,4.457590984,4.039260242,4.124997575
3.656268689,4.185861376,4.199433152,4.872567673
3.656268689,3.905495974,3.410888696,3.219659967
3.656268689,3.833761538,3.614527849,3.175285573
3.656268689,3.878605593,4.009619951,3.625038242
3.656268689,3.11137944,2.70458022,2.822631934
3.656268689,3.543101153,3.561645974,3.548550279
3.656268689,3.900717306,3.480090032,3.696885183
3.656268689,2.910267331,2.831848327,3.627275811
3.656268689,3.633310592,3.349641627,3.254756671
3.656268689,3.127275883,3.287506141,3.922035617
3.656268689,2.712393364,2.924762594,2.300013119
3.656268689,2.842416535,3.067272598,2.279640253
3.656268689,3.858219224,4.09713345,4.569275129
3.656268689,2.477016242,2.615609949,2.616054425
3.656268689,3.521466456,3.302876908,4.898312694
3.656268689,3.903258689,3.857060808,3.857258795
3.656268689,3.340701727,3.335401988,3.81380978
3.656268689,3.779951244,3.6837642,3.400415882
3.656268689,3.083648121,3.171134932,4.518015764
3.656268689,4.45130798,4.349568965,5.091529572
3.656268689,2.921514864,2.958932214,2.81299466
3.656268689,4.769239033,4.986188111,5.690467672
3.656268689,3.330482216,3.487626157,2.145572863
3.656268689,4.345535646,4.614022579,3.956517856
3.656268689,3.434205716,3.460479377,3.425626884
3.656268689,3.468346069,3.748636377,2.673948114
3.656268689,3.798117938,3.875435806,3.413716691
3.656268689,3.343390362,3.273094318,3.764421046
3.656268689,5.355249524,5.556401696,4.700755508
3.656268689,4.518581232,4.173626933,3.877348301
3.656268689,3.806220142,3.798285479,4.427156869
3.656268689,3.232609707,3.171466211,3.19453057
3.656268689,3.101531906,2.936434042,2.558680375
3.656268689,3.632805442,3.62839309,3.334667884
3.656268689,3.201824192,3.085716977,2.46207834
3.656268689,4.994651245,4.965843041,5.508678475
3.656268689,4.574842037,4.338141692,3.577887124
3.656268689,4.130656678,3.8373528,4.452653807
3.656268689,3.533641654,3.521109169,3.281848179
3.656268689,4.268023773,4.136451179,3.210139569
3.656268689,3.457926351,3.647666308,2.861198157
3.656268689,4.698594778,4.729024124,5.070699982
3.656268689,3.151209503,3.078483015,3.493774819
3.656268689,4.468607595,4.255659795,3.464182987
3.656268689,3.825954884,3.701704058,2.659418904
3.656268689,2.942365926,3.060648137,3.557900371
3.656268689,3.674924488,4.061231451,4.22601219
3.656268689,4.194691325,4.59183697,4.343885166
3.656268689,4.241608146,4.02996647,4.638959345
3.656268689,2.733811672,2.69846559,3.772564333
3.656268689,4.505055132,4.646796785,4.589916985
3.656268689,2.76170458,2.486979282,0.707656751
3.656268689,3.835118889,3.991244423,2.712017144
3.656268689,3.800556695,3.818479257,3.980734989
3.656268689,4.118869639,3.90045592,2.80966677
3.656268689,4.404692949,4.619321802,3.464917312
3.656268689,3.052723614,3.144266385,5.005801959
3.656268689,3.231352063,3.400919108,3.206326961
3.656268689,3.468383322,3.503725414,2.596663392
3.656268689,3.554754913,3.653971315,4.498158052
3.656268689,4.90592968,4.554163013,6.032328817
3.656268689,4.516069685,4.332162063,4.935923153
3.656268689,3.281737879,3.105261485,3.816433149
3.656268689,4.041531513,3.933616737,2.794816121
3.656268689,3.785998218,3.932705772,2.714530469
3.656268689,3.41137264,3.464103595,2.1786432
3.656268689,3.338936469,3.463755849,3.956288857
3.656268689,3.874692238,3.918771678,4.37862192
3.656268689,3.708740718,3.807116933,4.477506019
3.656268689,4.35046456,4.385635709,2.590122056
3.656268689,3.466889745,3.283931136,2.843367185
3.656268689,3.804859506,3.751786282,3.127706733
3.656268689,3.226999383,3.180056866,3.651180156
3.656268689,3.671804385,3.840406017,5.492135259
3.656268689,3.538397726,3.717521686,2.459945343
3.656268689,4.503672912,4.727772492,3.248852749
3.656268689,4.352298305,4.163132659,3.824476781
3.656268689,3.124585571,3.218680724,3.648021423
3.656268689,2.990584381,3.326000537,4.441758826
3.656268689,4.367435248,4.018378273,4.028350422
3.656268689,3.712002412,3.799696819,5.504076725
3.656268689,3.895966121,4.014237057,3.668805242
3.656268689,3.945536536,4.120937912,4.555353949
3.656268689,2.942178586,2.959122719,2.112662971
3.656268689,3.721766499,3.814865333,3.630011648
3.656268689,3.467971923,3.468830302,3.34826627
3.656268689,3.615227647,3.816489152,4.457892901
3.656268689,3.483125554,3.627673149,4.412182405
3.656268689,2.96301255,3.131051504,4.730866324
3.656268689,3.62510703,3.380019301,1.862759552
3.656268689,3.521751038,3.419013964,4.578266516
3.656268689,4.845920757,4.907254162,5.060607577
3.656268689,4.065010094,3.951942973,4.270326728
3.656268689,4.017964766,3.88211921,4.251075743
3.656268689,3.915023103,3.991748585,4.582488722
3.656268689,4.981161427,4.605412437,4.535435798
3.656268689,3.577930638,3.61153426,3.411414208
3.656268689,2.808718806,2.95173772,4.073438015
3.656268689,3.345965185,3.385616439,2.4318136
3.656268689,3.327117214,3.303240531,2.821309696
3.656268689,3.399296654,3.802731145,3.613900988
3.656268689,3.445596329,3.19095497,2.298147659
3.656268689,4.122834457,4.158089408,5.017117065
